PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103165775,7090,C1CN(NC1=O)C2=CC=CC=C2,Active,,,,1.3,IC50,=,1300,nM
2,103198496,367858,C1CC(=O)NN(C1)C2=CC=CC=C2,Active,,,,1,IC50,=,1000,nM
3,103360387,10776511,CC1CN(NC(=O)N1O)C2=CC(=CC=C2)Cl,Active,,,,3.6,IC50,=,3600,nM
4,103360526,10492504,CC1CN(NC(=O)N1)C2=CC=CC(=C2)C3=CC=CS3,Active,,,,5.5,IC50,=,5500,nM
5,103360539,10679286,CC1=NC(=CC=C1)N2CCNC(=O)N2,Active,,,,7.9,IC50,=,7900,nM
6,103360565,10845994,CC1CN(NC(=O)N1O)C2=CC=CC=C2,Unspecified,,,,13,IC50,=,13000,nM
7,103360566,10563230,C1CN(NC(=O)N1)C2=CC=CC(=C2)C3=CC=CS3,Active,,,,8.8,IC50,=,8800,nM
8,103360590,10825845,C1C(NC(=O)NN1C2=CC=CC=C2)OC3=CC=CC=C3,Active,,,,2.6,IC50,=,2600,nM
9,103360596,10059051,C1CN(NC(=O)N1)C2=NC(=CC=C2)Cl,Active,,,,4.8,IC50,=,4800,nM
10,103360614,10726964,CC1CN(NC(=O)N1)C2=CC=CC(=N2)C,Active,,,,1.7,IC50,=,1700,nM
11,103360625,10588079,CC1CN(NC(=O)N1)C2=CC(=CC=C2)Br,Active,,,,5.2,IC50,=,5200,nM
12,103360626,10751689,CC1CN(NC(=O)N1)C2=CC(=CC=C2)Cl,Active,,,,2.7,IC50,=,2700,nM
13,103360646,10632239,CC1CN(NC(=O)N1)C2=NC(=CC=C2)F,Active,,,,6,IC50,=,6000,nM
14,103360750,10702459,C1CN(NC(=O)N1)C2=CC=CC=N2,Active,,,,8.6,IC50,=,8600,nM
15,103360758,10726380,CC1CN(NC(=O)N1)C2=CC=CC=C2,Active,,,,5.8,IC50,=,5800,nM
16,103360765,10826834,C1CN(NC(=O)N1)C2=CC(=CC=C2)OCC3=CC=CC=C3,Active,,,,0.2,IC50,=,200,nM
17,103360767,10822398,C1CN(NC(=O)N1)C2=CC(=CC=C2)Cl,Active,,,,2.1,IC50,=,2100,nM
18,103360778,10824904,C1CN(NC(=O)N1)C2=CC=CC(=N2)C3=CC=CC=N3,Unspecified,,,,50,IC50,>,50000,nM
19,103360779,10539265,C1CN(NC(=O)N1)C2=CC=CC(=N2)C3=CC=CS3,Unspecified,,,,37,IC50,=,37000,nM
20,103360827,10513083,CC(C)C1CN(NC(=O)N1)C2=CC=CC=C2,Unspecified,,,,20,IC50,=,20000,nM
21,103360828,10726930,CCC1CN(NC(=O)N1)C2=CC=CC=C2,Active,,,,3.8,IC50,=,3800,nM
22,103360941,10729840,CC1CN(NC(=O)N1)C2=CC=CC(=C2)C3=CC=CO3,Active,,,,8.4,IC50,=,8400,nM
23,103360942,10658954,C1CN(NC(=O)N1)C2=CC=CC(=C2)C3=CSC=C3,Active,,,,5.3,IC50,=,5300,nM
24,103360978,10633035,CC1CN(NC(=O)N1)C2=NC(=CC=C2)Cl,Active,,,,1.6,IC50,=,1600,nM
25,103360979,10655964,COC1=CC=CC(=N1)N2CCNC(=O)N2,Active,,,,3.5,IC50,=,3500,nM
26,103360991,10130205,C1CN(NC(=O)N1)C2=CC=CC=C2,Active,,,,5.8,IC50,=,5800,nM
27,103360991,10130205,C1CN(NC(=O)N1)C2=CC=CC=C2,Active,,,,9.2,IC50,=,9200,nM
28,103360996,10798630,C1CN(NC(=O)N1)C2=CC(=CC(=C2)F)F,Active,,,,4.6,IC50,=,4600,nM
29,103361005,10443576,CSC1=CC=CC(=C1)N2CCNC(=O)N2,Active,,,,2.2,IC50,=,2200,nM
30,103361006,10849293,COCCOCC1CN(NC(=O)N1)C2=CC=CC=C2,Unspecified,,,,24,IC50,=,24000,nM
31,103361022,10655329,CC1=CC(=CC=C1)N2CCNC(=O)N2,Active,,,,2,IC50,=,2000,nM
32,103361044,10779627,C1C(NC(=O)NN1C2=CC=CC=C2)OC3=CC=C(C=C3)F,Active,,,,2.6,IC50,=,2600,nM
33,103361105,10822291,CC1CN(NC(=O)N1)C2=CC(=CC=C2)F,Active,,,,1.8,IC50,=,1800,nM
34,103361407,10513218,CC1CN(NC(=O)N1)C2=NC(=CC=C2)OC,Active,,,,7.1,IC50,=,7100,nM
35,103361438,10849702,CC1CN(NC(=O)N1)C2=NC(=CC=C2)Br,Active,,,,3.1,IC50,=,3100,nM
36,103361454,10587216,C1CN(NC(=O)N1)C2=NC(=CC=C2)Br,Active,,,,4.6,IC50,=,4600,nM
37,103361532,10845542,C1CN(NC(=O)N1)C2=NC(=CC=C2)F,Active,,,,3,IC50,=,3000,nM
38,103361533,10704214,CC1CN(NC(=O)N1O)C2=CC=CC(=C2)C,Active,,,,4.8,IC50,=,4800,nM
