PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103262969,2806778,C1=CC=C(C=C1)NC2=NC(=CS2)C3=CC=C(C=C3)Cl,Active,,,,5.6,IC50,=,5600,nM
2,103682199,697280,C1=CC=C(C=C1)C2=CSC(=N2)NC3=CC=C(C=C3)O,Active,,,,0.3,IC50,=,300,nM
3,103683883,697279,C1=CC=C(C=C1)C2=CSC(=N2)NC3=CC(=CC=C3)O,Active,,,,8.3,IC50,=,8300,nM
4,103738349,753704,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)O)Cl,Active,,,,0.7,IC50,=,700,nM
5,103738351,768022,COC1=CC=C(C=C1)NC2=NC(=CS2)C3=CC=C(C=C3)Cl,Unspecified,,,,30,IC50,>,30000,nM
6,103738641,887113,CC1=CC=C(C=C1)C2=CSC(=N2)NC3=CC=C(C=C3)O,Active,,,,0.9,IC50,=,900,nM
7,103738644,877815,C1=CC(=CC=C1NC2=NC(=CS2)C3=CC(=C(C=C3)Cl)Cl)O,Active,,,,0.9,IC50,=,900,nM
8,103739449,877802,C1=CC(=CC(=C1)O)NC2=NC(=CS2)C3=CC=C(C=C3)Cl,Active,,,,5.6,IC50,=,5600,nM
9,160688915,873133,C1OC2=C(O1)C=C(C=C2)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,Active,,,,3.2,IC50,=,3200,nM
10,242177889,698943,COC1=CC=C(C=C1)C2=CSC(=N2)NC3=CC=CC=C3,Active,,,,1.6,IC50,=,1600,nM
11,242182556,1548457,COC1=CC=C(C=C1)NC2=NC(=CS2)C3=CC=CC=C3,Active,,,,4.7,IC50,=,4700,nM
12,312350405,972868,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)O)F,Active,,,,0.7,IC50,=,700,nM
13,312350406,118708820,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)O)N,Active,,,,4.4,IC50,=,4400,nM
14,312350407,118708821,CCOC1=CC=C(C=C1)C2=CSC(=N2)NC3=CC=C(C=C3)O,Active,,,,0.6,IC50,=,600,nM
15,312350408,25100738,C1=CC=C(C(=C1)NC2=NC(=CS2)C3=CC=C(C=C3)Cl)O,Active,,,,0.9,IC50,=,900,nM
16,312350409,689163,COC1=CC=CC=C1NC2=NC(=CS2)C3=CC=C(C=C3)Cl,Unspecified,,,,22.5,IC50,=,22500,nM
17,312350410,58911052,COC1=C(C=C(C=C1)NC2=NC(=CS2)C3=CC=C(C=C3)Cl)OC,Active,,,,5.8,IC50,=,5800,nM
18,312350411,972713,COC1=CC(=C(C=C1)NC2=NC(=CS2)C3=CC=C(C=C3)Cl)OC,Active,,,,7.3,IC50,=,7300,nM
19,312350412,697307,CC(=O)C1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=C(C=C3)Cl,Unspecified,,,,30,IC50,>,30000,nM
20,312350413,2249763,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC(=CC(=C3)Cl)Cl)Cl,Unspecified,,,,23.5,IC50,=,23500,nM
21,312350414,22496401,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)C(F)(F)F)Cl,Active,,,,5.9,IC50,=,5900,nM
22,312350415,4149421,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)OC(F)(F)F)Cl,Active,,,,2.9,IC50,=,2900,nM
23,312350416,118708822,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)Cl,Active,,,,3.3,IC50,=,3300,nM
24,312350417,118708823,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)C(C(F)(F)F)(C(F)(F)F)O)Cl,Active,,,,5,IC50,=,5000,nM
25,312350418,51109711,C1COC2=C(O1)C=CC(=C2)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,Active,,,,3.1,IC50,=,3100,nM
26,312350419,118708824,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,Unspecified,,,,30,IC50,>,30000,nM
27,312350420,7341803,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)Cl)O,Active,,,,3.1,IC50,=,3100,nM
28,312350421,118708825,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)F)O,Active,,,,3.5,IC50,=,3500,nM
29,312350422,2215254,CC(=O)C1=CC=C(C=C1)NC2=NC(=CS2)C3=CC=C(C=C3)F,Active,,,,4.9,IC50,=,4900,nM
30,312350423,1040851,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C3=CSC(=N3)NC4=CC=C(C=C4)Cl,Unspecified,,,,30,IC50,>,30000,nM
