PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103187759,15050008,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=CSC=N4)OC,Active,,,,0.6,IC50,=,600,nM
2,103187788,15050009,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=CN=CS4)OC,Active,,,,6.3,IC50,=,6300,nM
3,103187831,164272,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.4,IC50,=,400,nM
4,103264852,15050005,CC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.5,IC50,=,500,nM
5,103265525,15050004,COC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)C4=NC=CS4,Active,,,,7,IC50,=,7000,nM
6,103265527,15049987,CCC(C1=CC(=CC=C1)OCC2=CC=CC3=CC=CC=C32)(C4=NC=CS4)OC,Active,,,,4.8,IC50,=,4800,nM
7,103265544,15050007,CCC(C1=CC=C(C=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Unspecified,,,,40,IC50,~,40000,nM
8,103265815,15050006,CCC(C1=CC=CC=C1OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Unspecified,,,,40,IC50,>,40000,nM
