PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,3.2,IC50,=,3200,nM
2,103391346,10662746,C1CC(C2=C(C1)C=C(C=C2)CCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,0.6,IC50,=,600,nM
3,103391373,10521556,C1CC(C2=C(C1)C=C(C=C2)OCC3=CC=C(C=C3)Cl)N(C(=O)N)O,Active,,,,2.2,IC50,=,2200,nM
4,103391405,10546583,C1CC(C2=C(C1)C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)N(C(=O)N)O,Active,,,,0.5,IC50,=,500,nM
5,103391444,9948192,C1CC2=C(C1N(C(=O)N)O)C=CC(=C2)OCC3=CC=CC=C3,Active,,,,0.88,IC50,=,880,nM
6,103391444,9948192,C1CC2=C(C1N(C(=O)N)O)C=CC(=C2)OCC3=CC=CC=C3,Active,,,,0.78,IC50,=,780,nM
7,103391444,9948192,C1CC2=C(C1N(C(=O)N)O)C=CC(=C2)OCC3=CC=CC=C3,Active,,,,0.62,IC50,=,620,nM
8,103391471,11141105,C1C(C2=C(O1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,2.3,IC50,=,2300,nM
9,103391471,11141105,C1C(C2=C(O1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,1.9,IC50,=,1900,nM
10,103391471,11141105,C1C(C2=C(O1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,2,IC50,=,2000,nM
11,103391545,10544385,COC1=CC=C(C=C1)COC2=CC3=C(C=C2)C(CO3)N(C(=O)N)O,Active,,,,2.7,IC50,=,2700,nM
12,103391563,10827936,C1CC(C2=C(C1)C(=CC=C2)OC3=CC=CC=C3)N(C(=O)N)O,Active,,,,0.84,IC50,=,840,nM
13,103391593,10823716,COC1=CC2=C(C=C1)C(CCC2)N(C(=O)N)O,Unspecified,,,,48,IC50,=,48000,nM
14,103391602,10830117,COC1=CC=C(C=C1)COC2=CC3=C(C=C2)C(CC3)N(C(=O)N)O,Active,,,,1.4,IC50,=,1400,nM
15,103391649,10826904,C1CC2=C(C1N(C(=O)N)O)C(=CC=C2)OC3=CC=CC=C3,Active,,,,5.6,IC50,=,5600,nM
16,103391650,197400,C1CC(C2=C(C1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,1.3,IC50,=,1300,nM
17,103391650,197400,C1CC(C2=C(C1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,0.76,IC50,=,760,nM
18,103391650,197400,C1CC(C2=C(C1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,1.8,IC50,=,1800,nM
19,103391652,10708176,C1CC2=C(C1N(C(=O)N)O)C=CC(=C2)OC3=CC=CC=C3,Active,,,,0.85,IC50,=,850,nM
20,103391740,10589376,CC1=C2C(CCN2C3=C1C=C(C=C3)C(C)C)N(C(=O)N)O,Active,,,,1.7,IC50,=,1700,nM
21,103391744,10177000,C1CN2C3=CC=CC=C3C=C2C1N(C(=O)N)O,Active,,,,10,IC50,=,10000,nM
22,103391745,10759377,C1CN2C3=C(C=C(C=C3)OCC4=CC=CC=C4)C=C2C1N(C(=O)N)O,Active,,,,0.65,IC50,=,650,nM
23,103391941,10655883,C1CC(C2=CC=CC=C2C1)N(C(=O)N)O,Unspecified,,,,29,IC50,=,29000,nM
24,103391944,10589262,C1C(C2=C(O1)C=C(C=C2)OC3=CC=CC=C3)N(C(=O)N)O,Active,,,,3.3,IC50,=,3300,nM
25,103391945,10803103,C1C(C2=C(O1)C=CC(=C2)OC3=CC=CC=C3)N(C(=O)N)O,Active,,,,3.5,IC50,=,3500,nM
26,103391959,10220729,C1CC(C2=C(C1)C3=CC=CC=C3C=C2)N(C(=O)N)O,Active,,,,5.6,IC50,=,5600,nM
27,103391961,10514419,C1C(C2=C(O1)C3=CC=CC=C3C=C2)N(C(=O)N)O,Active,,,,4.2,IC50,=,4200,nM
28,103391962,10591996,C1CN2C3=C(C=C(C=C3)OC4=CC=CC=C4)C=C2C1N(C(=O)N)O,Active,,,,0.52,IC50,=,520,nM
29,103391987,10752791,C1C(C2=C(O1)C=CC3=CC=CC=C32)N(C(=O)N)O,Active,,,,8,IC50,=,8000,nM
30,103391989,10854432,CC1=C2C(CCN2C3=C1C=C(C=C3)OC4=CC=CC=C4)N(C(=O)N)O,Active,,,,0.45,IC50,=,450,nM
31,103392094,44364843,COC1=CC=C(C=C1)COC2=CC=CC3=C2CCCC3N(C(=O)N)O,Active,,,,0.5,IC50,=,500,nM
32,103392107,10611292,CCC1=CC2=C(C=C1)N3CCC(C3=C2)N(C(=O)N)O,Active,,,,1.7,IC50,=,1700,nM
33,103392108,10825611,C1CN2C3=C(C=C(C=C3)Cl)C=C2C1N(C(=O)N)O,Active,,,,1.3,IC50,=,1300,nM
34,103392109,10612896,C1CC(C2=C(C1)C=C(C=C2)C3=CC=CC=C3)N(C(=O)N)O,Active,,,,3,IC50,=,3000,nM
35,103392141,10733892,C1CC(C2=C(C1)C=CC(=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,1,IC50,=,1000,nM
36,103392171,10757481,C1CC(C2=C(C1)C(=CC=C2)OCC3=CC=CC=C3)N(C(=O)N)O,Active,,,,0.91,IC50,=,910,nM
