PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103263018,15691785,COC(=O)CC1=C(N=C(S1)C2=CC=CC=C2)O,Active,,,,2.1,IC50,=,2100,nM
2,103263163,15691791,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)C,Active,,,,0.66,IC50,=,660,nM
3,103263245,44308627,CCCCNC(=O)OC1=C(SC(=N1)C2=CC=CC=C2)CCC,Active,,,,0.8,IC50,=,800,nM
4,103263246,15691798,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)NC,Active,,,,0.4,IC50,=,400,nM
5,103263642,15691800,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)NC3=CC=CC=C3,Active,,,,1,IC50,=,1000,nM
6,103263672,15691794,CC(=O)OC1=C(SC(=N1)C2=CC=C(C=C2)C3=CC=CC=C3)C4=CC=CC=C4,Active,,,,0.9,IC50,=,900,nM
7,103263712,15691792,CCCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)C,Active,,,,0.5,IC50,=,500,nM
8,103263803,14425906,COC1=CC=C(C=C1)C2=NC(=C(S2)C3=CC=CC=C3)O,Active,,,,0.45,IC50,=,450,nM
9,103263932,15691812,CC1=CC=C(C=C1)C2=NC(=C(S2)C)O,Active,,,,1.2,IC50,=,1200,nM
10,103264068,15691802,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)OCC3=CC=CC=C3,Active,,,,1.2,IC50,=,1200,nM
11,103264069,15691796,CCCCCC(=O)OC1=C(SC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,Active,,,,0.5,IC50,=,500,nM
12,103264105,15691801,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)OCC,Active,,,,0.7,IC50,=,700,nM
