PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.8,IC50,=,800,nM
2,103633563,44157929,CCOC(=O)C1=C(NC2=C3C=C(C(=CC3=C(C=C12)O)OC)OC)CC4=CC(=CC=C4)Cl,Unspecified,,,,10,IC50,>,10000,nM
3,103633564,44157930,CCOC(=O)C1=C(NC2=C3C=CC=NC3=C(C=C12)O)CC4=CC(=CC=C4)Cl,Active,,,,0.58,IC50,=,580,nM
4,103633565,44157329,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)NC4=CC(=CC=C4)Cl,Active,,,,0.24,IC50,=,240,nM
5,103633566,44157725,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC(=CC=C4)Cl,Active,,,,0.086,IC50,=,86,nM
6,103633624,44157483,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC=CC=C4Cl,Active,,,,0.097,IC50,=,97,nM
7,103633625,44157824,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC=C(C=C4)Cl,Active,,,,0.084,IC50,=,84,nM
8,103633626,44157825,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC(=CC=C4)F,Active,,,,0.14,IC50,=,140,nM
9,103633627,44157484,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC=C(C=C4)F,Active,,,,0.096,IC50,=,96,nM
10,103633628,44157826,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC(=CC=C4)Br,Active,,,,0.15,IC50,=,150,nM
11,103633686,44157553,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC=C(C=C4)Br,Active,,,,0.095,IC50,=,95,nM
12,103633687,44157827,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC(=CC=C4)OC,Active,,,,0.13,IC50,=,130,nM
13,103633688,44157554,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC=C(C=C4)OC,Active,,,,0.15,IC50,=,150,nM
14,103633689,44157828,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC=C(C=C4)C(F)(F)F,Active,,,,0.25,IC50,=,250,nM
15,103633690,44157829,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=CC=C4)Cl,Active,,,,0.045,IC50,=,45,nM
16,103633749,44157555,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=C(C=C4)Cl,Active,,,,0.067,IC50,=,67,nM
17,103633750,44157830,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CCC4=CC(=CC=C4)Cl,Active,,,,0.031,IC50,=,31,nM
18,103633751,44157556,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CCC4=CC=C(C=C4)Cl,Active,,,,0.049,IC50,=,49,nM
19,103633752,44157926,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CCCC4=CC=CC=C4,Active,,,,0.13,IC50,=,130,nM
20,103633753,44157557,CCOC(=O)C1=C(N(C2=C1C=C(C3=CC=CC=C32)O)CC4=CC=CC=C4)CC5=CC=C(C=C5)Cl,Active,,,,0.65,IC50,=,650,nM
21,103633824,44157927,C1=CC=C(C=C1)COC(=O)C2=C(NC3=C2C=C(C4=CC=CC=C43)O)CC5=CC(=CC=C5)Cl,Active,,,,0.13,IC50,=,130,nM
22,103633825,44157928,C1=CC=C(C=C1)COC(=O)C2=C(NC3=C2C=C(C4=CC=CC=C43)O)CC5=CC=C(C=C5)Cl,Active,,,,0.17,IC50,=,170,nM
23,103633826,44176136,CCOC(=O)C1=C(NC2=CC(=C(C=C21)O)C3=CC=CC=C3)CC4=CC(=CC=C4)Cl,Active,,,,1.2,IC50,=,1200,nM
24,103633827,44176137,CCOC(=O)C1=C(NC2=CC(=C(C=C21)O)C3=CC=C(C=C3)C4=CC=CC=C4)CC5=CC(=CC=C5)Cl,Active,,,,0.33,IC50,=,330,nM
25,103633889,44158014,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)OC(=O)C4=CC=CC=C4)CC5=CC(=CC=C5)Cl,Active,,,,3.4,IC50,=,3400,nM
26,103633890,44157396,CCOC(=O)C1=C(N(C2=C1C=C(C3=CC=CC=C32)OC)C)CC4=CC(=CC=C4)Cl,Unspecified,,,,10,IC50,>,10000,nM
27,103633891,44158015,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)C4=CC=CC=C4)CC5=CC(=CC=C5)Cl,Unspecified,,,,30,IC50,>,30000,nM
28,103633892,44176135,COC(=O)C1=C(NC2=C1C=C(C=C2)O)NC3=CC(=CC=C3)Cl,Active,,,,0.3,IC50,=,300,nM
29,103633893,42637527,COC(=O)C1=C(NC2=CC=CC=C21)NC3=CC(=CC=C3)Cl,Active,,,,8.1,IC50,=,8100,nM
30,103633959,44157558,COC(=O)C1=C(NC2=CC=CC=C21)NC3=CC=CC=C3Cl,Unspecified,,,,10.2,IC50,=,10200,nM
31,103633960,42637235,COC(=O)C1=C(NC2=CC=CC=C21)NC3=CC=C(C=C3)Cl,Active,,,,9.8,IC50,=,9800,nM
32,103633961,44158011,COC(=O)C1=C(NC2=CC=CC=C21)NC3=CC(=CC=C3)F,Unspecified,,,,13.4,IC50,=,13400,nM
33,103633962,44157559,COC(=O)C1=C(NC2=CC=CC=C21)NC3=CC(=CC=C3)Br,Active,,,,8.3,IC50,=,8300,nM
34,103633963,44158012,COC(=O)C1=C(NC2=CC=CC=C21)NCC3=CC=CC=C3,Active,,,,3.4,IC50,=,3400,nM
35,103633964,44157630,COC(=O)C1=C(NC2=CC=CC=C21)NCC=C,Unspecified,,,,30,IC50,>,30000,nM
36,103633965,44158013,COC(=O)C1=C(NC2=CC=CC=C21)N(CC=C)CC=C,Active,,,,6.9,IC50,=,6900,nM
37,103634033,44157331,COC(=O)C1=C(NC2=C1C=C(C=C2)Cl)NC3=CC(=CC=C3)Cl,Active,,,,3.5,IC50,=,3500,nM
38,103634034,44157479,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)CC3=CC(=CC=C3)Cl,Active,,,,2,IC50,=,2000,nM
39,103634035,44157721,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)CC3=CC=CC=C3Cl,Active,,,,1.6,IC50,=,1600,nM
40,103634036,44157480,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)CC3=CC=C(C=C3)Cl,Active,,,,1.2,IC50,=,1200,nM
41,103634037,44157722,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)C3=CC(=CC=C3)Cl,Active,,,,4.8,IC50,=,4800,nM
42,103634038,44157723,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)C3=CC=C(C=C3)Cl,Active,,,,2.1,IC50,=,2100,nM
43,103634105,44157481,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)CCC3=CC(=CC=C3)Cl,Active,,,,1.7,IC50,=,1700,nM
44,103634106,44157724,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)CCC3=CC=C(C=C3)Cl,Active,,,,0.7,IC50,=,700,nM
45,103634107,44157482,CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)CCC3=CC=CC=C3,Active,,,,7.3,IC50,=,7300,nM
46,103634108,44583183,CC(=O)N(C(=O)/C=C/C1=CC(=CC=C1)OC2=CC=CC=C2)O,Active,,,,0.038,IC50,=,38,nM
