PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103180027,60923,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.51,IC50,=,510,nM
2,103561677,11214950,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6S5)OC(=O)NC7=CN=CC=C7,Active,,,,0.033,IC50,=,33,nM
3,103561683,44447701,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6C=C5)O,Active,,,,0.58,IC50,=,580,nM
4,103561684,44447702,COC(=O)COC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CC5CCC4C5)C6=CC=CC=C6,Active,,,,0.29,IC50,=,290,nM
5,103561686,44447704,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6C=C5)OCC(=O)O,Unspecified,,,,3,IC50,>,3000,nM
6,103561688,44447706,CCOC(=O)CCCOC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CC5CCC4C5)C6=CC=CC=C6,Active,,,,0.15,IC50,=,150,nM
7,103561689,44447707,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6C=C5)OCCCC(=O)O,Active,,,,0.3,IC50,=,300,nM
8,103561690,44447708,COC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CC5CCC4C5)C6=CC=CC=C6,Active,,,,1.1,IC50,=,1100,nM
9,103561691,44447709,CCCCOC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CC5CCC4C5)C6=CC=CC=C6,Unspecified,,,,3,IC50,>,3000,nM
10,103561692,44447710,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6C=C5)OCC7=CC=CC=C7,Unspecified,,,,3,IC50,>,3000,nM
11,103561693,44447711,CN(C)CCOC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CC5CCC4C5)C6=CC=CC=C6,Active,,,,0.335,IC50,=,335,nM
12,103561694,44447712,CS(=O)(=O)CCOC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CC5CCC4C5)C6=CC=CC=C6,Active,,,,0.114,IC50,=,114,nM
13,103561695,44447713,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6C=C5)OCC7=CC=CC=N7,Active,,,,0.225,IC50,=,225,nM
14,103561696,44447714,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=CC=CC=N5)OCC6=CC=CC=N6,Active,,,,0.275,IC50,=,275,nM
15,103561698,44447716,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OC(=O)NC5=CN=CC=C5)OCC6=CC=CC=N6,Unspecified,,,,3,IC50,>,3000,nM
16,103561699,44447717,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=C(C=C5)OC=C6)OCC7=CC=CC=N7,Active,,,,0.08,IC50,=,80,nM
17,103561700,44447718,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6S5)OCC7=CC=CC=N7,Active,,,,0.22,IC50,=,220,nM
18,103561701,44447719,COC(=O)C1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CC5CCC4C5)C6=CC=CC=C6,Active,,,,0.14,IC50,=,140,nM
19,103561706,44447724,C1CCC(C1)(C2=CC=CC=C2)C3=C(C=CC(=C3)OCC4=NC5=CC=CC=C5C=C4)O,Active,,,,1.92,IC50,=,1920,nM
20,103561707,44447725,COC(=O)COC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CCCC4)C5=CC=CC=C5,Active,,,,0.89,IC50,=,890,nM
21,103561708,44447726,C1CCC(C1)(C2=CC=CC=C2)C3=C(C=CC(=C3)OCC4=NC5=CC=CC=C5C=C4)OCC6=NC7=CC=CC=C7C=C6,Active,,,,1.08,IC50,=,1080,nM
22,103561709,44447727,C1CCC(C1)(C2=CC=CC=C2)C3=C(C=CC(=C3)OCC4=NC5=CC=CC=C5C=C4)OCC6=CNCC=C6,Active,,,,0.2,IC50,=,200,nM
23,103561710,44447728,C1CCC(C1)(C2=CC=CC=C2)C3=C(C=CC(=C3)OCC4=NC5=CC=CC=C5C=C4)OC(=O)NC6=CN=CC=C6,Active,,,,0.052,IC50,=,52,nM
24,103561711,44447729,COC(=O)COC1=C(C=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4(CCCCC4)C5=CC=CC=C5,Active,,,,0.2,IC50,=,200,nM
25,103561712,44447730,C1CCC(CC1)(C2=CC=CC=C2)C3=C(C=CC(=C3)OCC4=NC5=CC=CC=C5C=C4)OCC6=NC7=CC=CC=C7C=C6,Active,,,,3,IC50,=,3000,nM
26,103676115,45263678,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6S5)OC(=O)NC7=CN=CC=C7.Cl,Active,,,,0.086,IC50,=,86,nM
27,103679517,45265994,C1CC2CC1CC2(C3=CC=CC=C3)C4=C(C=CC(=C4)OCC5=NC6=CC=CC=C6S5)OC(=O)NC7=CN=CC=C7.Br,Active,,,,0.037,IC50,=,37,nM
