PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,134457999,53363314,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC=C(C=C2)C(F)(F)F)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
2,312378996,118726938,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC=CC=C2)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
3,312378997,118726939,CCCC/C(=C\C1=C(C=CC(=C1)OC/C=C/C2=CC=CC=C2)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
4,312379001,118726943,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC=C(C=C2)F)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
5,312379002,118726944,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC(=C(C=C2)Cl)Cl)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
6,312379003,118726945,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
7,312379005,118726947,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC3=CC=CC=C3S2)OCC4=CC=C(C=C4)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
8,312379006,118726948,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CSC(=N2)C3=CC=C(C=C3)C(F)(F)F)OCC4=CC=C(C=C4)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
9,312379007,118726949,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC3=C(C=C2)N=C(C=C3OC)C(F)(F)F)OCC4=CC=C(C=C4)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
10,312379009,118726951,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC=C(C=C2)OC3=CC=CC=N3)OCC4=CC=C(C=C4)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
11,312379010,118726952,CCCC/C(=C\C1=C(C=CC(=C1)OCC2=CC=C(C=C2)OCCN3CCOCC3)OCC4=CC=C(C=C4)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
12,312379012,118726954,CCCC/C(=C\C1=C(C=CC(=C1)OCC(C2=CC=CC=C2)C3=CC=CC=C3)OCC4=CC=C(C=C4)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
13,312379013,118726955,CCCC/C(=C\C1=C(C=CC(=C1)OCC2CCC(CC2)C(F)(F)F)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
14,312379014,118726956,CCCC/C(=C\C1=C(C=CC(=C1)OCCC2=CC=C(C=C2)C(F)(F)F)OCC3=CC=C(C=C3)C(F)(F)F)/C(=O)O,Unspecified,,,,10,IC50,>,10000,nM
