PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103500299,10069117,C1C2CC3CC1CC(C2)(C3)NC(=O)NCCCCCCCCCCCC(=O)O,Active,,,,0.107,IC50,=,107,nM
2,136936034,56838295,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC=C(C=C4)N5CCOCC5)C=C1,Unspecified,,,,10,IC50,>,10000,nM
3,164129639,71575135,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)OC)C=C1,Active,,,,0.439,IC50,=,439,nM
4,164129640,71575234,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)F)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F,Active,,,,0.696,IC50,=,696,nM
5,164129641,71575349,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)Cl)NC4CCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.459,IC50,=,459,nM
6,164132468,71575562,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5CCCCC5)OC)C=C1,Active,,,,0.19,IC50,=,190,nM
7,164132469,71575235,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)F)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.649,IC50,=,649,nM
8,164135299,71575561,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC56CC7CC(C5)CC(C7)C6)OC)C=C1,Active,,,,0.189,IC50,=,189,nM
9,164138191,71575459,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OC)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C=C1,Active,,,,1.107,IC50,=,1107,nM
10,164138192,71575460,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OC)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)C=C1,Active,,,,1.593,IC50,=,1593,nM
11,164138193,71575134,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)Cl)OC)C=C1,Active,,,,0.842,IC50,=,842,nM
12,164140936,71575347,CC1=CN2C(=NC(=C2NC(C)C)C3=CC(=C(C=C3)OCCCNC(=O)NC4=CC=C(C=C4)OC(F)(F)F)OC)C=C1,Active,,,,0.558,IC50,=,558,nM
13,164140937,71575350,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)F)NC4CCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.48,IC50,=,480,nM
14,164140989,54878877,C1CN(CCC1CO)C(=O)NC2=CC=C(C=C2)Cl,Active,,,,2.237,IC50,=,2237,nM
15,164140990,71574951,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC=C(C=C4)OCC5CCN(CC5)C(=O)NC6=CC=C(C=C6)Cl)C=C1,Active,,,,1.467,IC50,=,1467,nM
16,164143736,60165328,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F)OC)C=C1,Active,,,,0.116,IC50,=,116,nM
17,164143737,71575136,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)Cl)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F,Active,,,,0.191,IC50,=,191,nM
18,164143738,71575236,CC1=CN2C(=NC(=C2NC3CCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F)OC)C=C1,Active,,,,0.473,IC50,=,473,nM
19,164146450,71575461,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)C=C1,Active,,,,0.253,IC50,=,253,nM
20,164146451,71575560,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)Cl)C=C1,Active,,,,0.192,IC50,=,192,nM
21,164146452,71575458,CC(C)NC1=C(N=C2N1C=C(C=C2)Cl)C3=CC(=C(C=C3)OCCCNC(=O)NC4=CC=C(C=C4)C(F)(F)F)OC,Active,,,,0.439,IC50,=,439,nM
22,164146508,71574952,CC1=CN2C(=NC(=C2NC(C)C)C3=CC=C(C=C3)OCC4CCN(CC4)C(=O)NC5=CC=C(C=C5)Cl)C=C1,Active,,,,1.54,IC50,=,1540,nM
23,164149378,71575233,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)Cl)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.336,IC50,=,336,nM
24,164149379,71575346,CC1=CN2C(=NC(=C2NC3CCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)OC)C=C1,Active,,,,0.614,IC50,=,614,nM
25,164149380,71575348,CC1=CN2C(=NC(=C2NC(C)C)C3=CC(=C(C=C3)OCCCNC(=O)NC4=CC=C(C=C4)C(F)(F)F)OC)C=C1,Active,,,,0.62,IC50,=,620,nM
