PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,336866584,127025829,CCN1C(=C(C2=C1C3=CC=CC=C3C(=C2)OCC)C(=O)OCC)CSC4=CC=CC=C4Cl,Unspecified,,,,10,IC50,>,10000,nM
2,336866585,127025830,CCOC(=O)C1=C(N(C2=C1C=C(C3=CC=CC=C32)O)C)CSC4=CC=CC=C4Cl,Unspecified,,,,10,IC50,>,10000,nM
3,336868261,127027015,CCOC1=CC2=C(C3=CC=CC=C31)NC(=C2C(=O)OCC)CSC4=CC=CC=C4Cl,Active,,,,1.26,IC50,=,1260,nM
4,336868325,127027059,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=CC(=CC=C4)Cl,Active,,,,0.257,IC50,=,257,nM
5,336868326,127027060,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=CC=CC=C4Cl,Active,,,,0.182,IC50,=,182,nM
6,336868327,127027061,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=CC=CC=C4C,Active,,,,0.255,IC50,=,255,nM
7,336868328,127027062,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=C(C(=CC=C4)Cl)Cl,Active,,,,0.657,IC50,=,657,nM
8,336868329,127027063,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=CC(=C(C=C4)Cl)Cl,Active,,,,0.237,IC50,=,237,nM
9,336868800,127027383,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=C(C=CC=C4Cl)Cl,Active,,,,0.19,IC50,=,190,nM
10,336869254,127027708,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=CC(=CC(=C4)Cl)Cl,Active,,,,0.24,IC50,=,240,nM
11,336869255,127027709,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=C(C=CC=C4C)C,Active,,,,0.17,IC50,=,170,nM
12,336869256,127027710,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=CC(=CC(=C4)C)C,Active,,,,0.29,IC50,=,290,nM
13,336869257,127027711,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CSC4=C(C=C(C=C4C)C)C,Active,,,,0.37,IC50,=,370,nM
14,336869258,127027712,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)OC)CSC4=CC=CC=C4Cl,Active,,,,1.15,IC50,=,1150,nM
15,336869259,127027713,CCOC(=O)C1=C(N(C2=C1C=C(C3=CC=CC=C32)OC)C)CSC4=CC=CC=C4Cl,Unspecified,,,,10,IC50,>,10000,nM
