PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.804,IC50,=,804,nM
2,103248678,71460,CC(C#CC1=CC=C(O1)OC2=CC=C(C=C2)F)N(C(=O)N)O,Active,,,,0.298,IC50,=,298,nM
3,103249454,9936894,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCC)O,Active,,,,0.424,IC50,=,424,nM
4,163312711,10723685,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCS(=O)(=O)C4=CC=CC=C4Br)O,Active,,,,0.161,IC50,=,161,nM
5,163316084,10508960,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCSC4=CC(=CC=C4)Br)O,Active,,,,0.043,IC50,=,43,nM
6,163316085,10532787,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCSC4=CC=C(C=C4)Br)O,Active,,,,0.019,IC50,=,19,nM
7,163316086,10842032,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCSC4=CC=C(C=C4)OC)O,Active,,,,0.071,IC50,=,71,nM
8,163323001,10723353,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCSC4=CC(=C(C=C4)Cl)Cl)O,Active,,,,0.017,IC50,=,17,nM
9,163323002,10604738,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCSC4=C(C(=CC(=C4F)F)F)F)O,Active,,,,0.118,IC50,=,118,nM
10,163323003,10628732,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCS(=O)(=O)C4=C(C(=CC(=C4F)F)F)F)O,Active,,,,0.52,IC50,=,520,nM
11,163333412,6918268,CN(C(=O)NCC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCSC4=CC=C(C=C4)Cl)O,Active,,,,0.1,IC50,=,100,nM
12,163333413,10628536,CCCCN(C(=O)NC1=C(C(=CC(=C1)[C@@H]2CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)OCCSC4=CC=CC=C4Br)O,Active,,,,0.033,IC50,=,33,nM
