PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103187760,44274196,COC1(CCC2=C1C=CC=C2OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Unspecified,,,,13,IC50,=,13000,nM
2,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Active,,,,0.014,IC50,=,14,nM
3,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Active,,,,0.03,IC50,<,30,nM
4,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Active,,,,1.5,IC50,=,1500,nM
5,103264852,15050005,CC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.03,IC50,=,30,nM
6,103264852,15050005,CC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,2,IC50,=,2000,nM
7,103265025,44309358,CC(C)C(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)O,Active,,,,1,IC50,=,1000,nM
8,103265522,19773051,CCCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)O,Active,,,,0.08,IC50,=,80,nM
9,103265627,44309608,CCC(C1=CC(=CC=C1)OC/C=C/C2=CC=CC=C2)(C3=NC=CS3)O,Active,,,,0.006,IC50,=,6,nM
10,103265681,44309636,CCC(C1=CC(=CC=C1)OCC#CC2=CC=CC=C2)(C3=NC=CS3)O,Active,,,,0.03,IC50,=,30,nM
11,103265682,44309637,CCC(C1=CC(=CC=C1)OCC2=CC(=C(C=C2)F)F)(C3=NC=CS3)O,Active,,,,0.8,IC50,=,800,nM
12,103265818,15049997,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC(=CS4)C)O,Active,,,,0.82,IC50,=,820,nM
