PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103633624,44157483,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC=CC=C4Cl,Active,,,,0.317,IC50,=,317,nM
2,103633690,44157829,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=CC=C4)Cl,Active,,,,2.12,IC50,=,2120,nM
3,103633749,44157555,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=C(C=C4)Cl,Active,,,,0.07,IC50,=,70,nM
4,103709761,1079369,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C,Active,,,,0.48,IC50,=,480,nM
5,404696585,145979732,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4Cl,Active,,,,0.13,IC50,=,130,nM
6,404697318,145980212,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC=C(C=C4)Cl,Active,,,,0.13,IC50,=,130,nM
7,404697408,145980268,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=C(C=C(C=C4C)C)C,Active,,,,0.298,IC50,=,298,nM
8,404697454,145980298,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=CC=C4)Br,Active,,,,0.86,IC50,=,860,nM
9,404697989,145980641,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC(=CC=C3)Br,Active,,,,2.76,IC50,=,2760,nM
10,404698268,145980817,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4Br,Active,,,,0.16,IC50,=,160,nM
11,404699029,145981314,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=CC=C3F,Unspecified,,,,97.5,IC50,=,97500,nM
12,404699064,145981339,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=C(C=CC(=C4)Br)F,Active,,,,0.11,IC50,=,110,nM
13,404699871,145981863,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=C(C=CC(=C4)Br)F,Active,,,,2.03,IC50,=,2030,nM
14,404700360,145982182,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,54.3,IC50,=,54300,nM
15,404700746,145982419,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC(=C4)C,Active,,,,0.14,IC50,=,140,nM
16,404703877,134601764,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC(=CC=C3)Cl,Active,,,,3.55,IC50,=,3550,nM
17,404706820,145986691,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4F,Active,,,,0.37,IC50,=,370,nM
18,404707179,145986923,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=CC(=C(C=C4)Cl)Cl,Active,,,,0.054,IC50,=,54,nM
19,404707232,145986960,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=CC=C3Cl,Unspecified,,,,59.5,IC50,=,59500,nM
20,404707274,145986989,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=C(C=C(C=C4)Br)F,Active,,,,0.27,IC50,=,270,nM
21,404707381,145987054,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4OC,Active,,,,0.22,IC50,=,220,nM
22,404708202,145987586,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=CC=C4)Br,Active,,,,0.13,IC50,=,130,nM
23,404708671,145987883,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=CC=C3Br,Active,,,,6.39,IC50,=,6390,nM
24,404708875,145988011,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=CC=C4)Cl,Active,,,,0.46,IC50,=,460,nM
25,404709167,145988191,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=CC(=C4)C)C,Active,,,,0.12,IC50,=,120,nM
26,404709350,12297476,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=CC=C3OC,Active,,,,8.36,IC50,=,8360,nM
27,404709387,145988338,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4C,Active,,,,0.11,IC50,=,110,nM
28,404709798,145988600,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=C(C=C(C=C3)Br)F,Active,,,,4.49,IC50,=,4490,nM
29,404709878,145988652,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4Br,Active,,,,0.16,IC50,=,160,nM
30,404710805,145989238,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=C(C=C4)Cl)Cl,Active,,,,1.7,IC50,=,1700,nM
31,404712667,145990428,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=C(C=CC=C4F)F,Active,,,,0.169,IC50,=,169,nM
32,404712849,145990546,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CC4=C(C=CC=C4Cl)Cl,Active,,,,0.782,IC50,=,782,nM
33,404712875,145990560,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=C(C=CC(=C3)Br)F,Active,,,,3.79,IC50,=,3790,nM
34,404712920,145990587,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4F,Active,,,,0.1,IC50,=,100,nM
35,404713294,46172351,CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=C(C=C3)Cl,Active,,,,9.52,IC50,=,9520,nM
36,404713387,145990898,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4Cl,Active,,,,0.37,IC50,=,370,nM
37,404715034,145991963,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC=CC=C4OC,Active,,,,0.19,IC50,=,190,nM
38,404715771,145992428,CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=C(C=C(C=C4)Br)F,Active,,,,1.06,IC50,=,1060,nM
39,404716462,145992873,CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)C4=CC(=C(C=C4)Cl)Cl,Active,,,,0.13,IC50,=,130,nM
