PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103202029,3651377,CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CC3=CC=C(C=C3)Cl,Unspecified,,,,0.01,IC50,>,10,nM
2,103221520,5694,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,Unspecified,,,,0.01,IC50,>,10,nM
3,103289206,6438354,CC(=O)N(C/C=C/C1=CC(=CC=C1)OC2=CC=CC=C2)O,Unspecified,,,,0.01,IC50,>,10,nM
4,103606232,11978565,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SC(C)C(=O)O)Cl)C,Unspecified,,,,0.01,IC50,>,10,nM
5,103606236,24828802,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SC(C3=CC=CC=C3)C(=O)O)Cl)C,Unspecified,,,,0.01,IC50,>,10,nM
6,103606388,24816385,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=CC(=C2C)C,Unspecified,,,,0.01,IC50,>,10,nM
7,103606389,44593531,CCCCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)NC2=CC=CC(=C2C)C,Unspecified,,,,0.01,IC50,>,10,nM
8,103606390,16753427,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC3=C(C=C2)N=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
9,103606391,24971276,CCCCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)NC2=CC3=C(C=C2)N=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
10,103606392,16753475,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)OC2=CC3=C(C=C2)N=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
11,103606471,16753431,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NCC2=CC3=C(C=C2)N=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
12,103644916,24828801,CCCCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=CC(=C2C)C,Unspecified,,,,0.01,IC50,>,10,nM
13,103644919,25179910,CCCCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)NCC2=CC=C(C=C2)C3=CC=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
14,103644920,25179712,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=C(C=C2)C3=CC=C(C=C3)C#N,Unspecified,,,,0.01,IC50,>,10,nM
15,103644921,25179713,CCCCCC[C@@H](C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=C(C=C2)C3=CC=C(C=C3)C#N,Unspecified,,,,0.01,IC50,>,10,nM
16,103644987,25179912,CCCCCC[C@H](C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=C(C=C2)C3=CC=C(C=C3)C#N,Unspecified,,,,0.01,IC50,>,10,nM
17,103644988,25179911,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=C(C=C(C(=C2)C)C3=CC=CC=C3)OC,Unspecified,,,,0.01,IC50,>,10,nM
18,103645491,11978570,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SC(C)(C)C(=O)O)Cl)C,Unspecified,,,,0.01,IC50,>,10,nM
19,103645492,24816384,CCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=CC(=C2C)C,Unspecified,,,,0.01,IC50,>,10,nM
20,103645493,25179516,C1=CC=C(C=C1)CCOC2=CC(=NC(=N2)SCC(=O)O)OCCC3=CC=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
21,103645494,25179907,CCCCC(C(=O)O)SC1=NC(=CC(=N1)OCCC2=CC=CC=C2)OCCC3=CC=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
22,103645495,25179517,CCCCC(C(=O)OCC)SC1=NC(=CC(=N1)OCCC2=CC=CC=C2)OCCC3=CC=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
23,103645496,25179710,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NCCC2=CC=CC=C2,Unspecified,,,,0.01,IC50,>,10,nM
24,103645548,25179908,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NCCOC2=CC=CC=C2,Unspecified,,,,0.01,IC50,>,10,nM
25,103645549,25179711,CCCCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)NCCOC2=CC=CC=C2,Unspecified,,,,0.01,IC50,>,10,nM
26,103645550,25179909,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=C(C=C2)C3=CC=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
27,103645551,25147690,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NCC2=CC=C(C=C2)C3=CC=CC=C3,Unspecified,,,,0.01,IC50,>,10,nM
