PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103239136,14545017,C1=CC=C(C=C1)COC2=CC=C(C=C2)CC(=O)N(CCCCC(=O)O)O,Active,,,,4,IC50,=,4000,nM
2,103239543,14406194,C1=CC=C(C=C1)CCN(C(=O)CC2=CC=C(C=C2)OCC3=CC=CC=C3)O,Active,,,,0.35,IC50,=,350,nM
3,103239544,14406193,C1=CC=C(C=C1)CN(C(=O)CC2=CC=C(C=C2)OCC3=CC=CC=C3)O,Active,,,,0.12,IC50,=,120,nM
4,103239575,14406204,CN(C(=O)CCCC1=CC=C(C=C1)OC)O,Active,,,,1.3,IC50,=,1300,nM
5,103239580,14545025,CC(C1=CC(=CC=C1)OCC2=CC=CC=C2)C(=O)N(CCC3=CC=CC=C3)O,Active,,,,0.1,IC50,=,100,nM
6,103239581,392401,CN(C(=O)CC1=CC=C(C=C1)OCC2=CC(=CC=C2)Cl)O,Active,,,,0.2,IC50,=,200,nM
7,103239611,14545016,CCOC(=O)CCCN(C(=O)CCCC1=CC=CC=C1)O,Active,,,,0.5,IC50,=,500,nM
8,103239619,14406200,CC(C1=CC=CC=C1)N(C(=O)CC2=CC=C(C=C2)OCC3=CC=CC=C3)O,Active,,,,0.4,IC50,=,400,nM
9,103239824,14406195,CC(C)CC1=CC=C(C=C1)C(C)C(=O)N(CC2=CC=CC=C2)O,Active,,,,2,IC50,=,2000,nM
10,103239825,14406209,C1=CC=C(C=C1)CCN(C(=O)COC2=CC=CC=C2)O,Active,,,,1.2,IC50,=,1200,nM
11,103239826,14406212,C1=CC=C(C=C1)CCCN(C(=O)CCC2=CC=CC=C2)O,Active,,,,0.1,IC50,=,100,nM
12,103239852,14545027,C1=CC=C(C=C1)CCN(C(=O)CCOC2=CC=CC=C2)O,Active,,,,0.3,IC50,=,300,nM
13,103239853,157806,C1=CC=C(C=C1)CCCCC(=O)N(CC2=CC=CC=C2)O,Active,,,,0.15,IC50,=,150,nM
14,103239854,14545020,CN(C(=O)CCCCC1=CC=CC=C1)O,Active,,,,0.25,IC50,=,250,nM
15,103239889,14406214,COC1=CC=C(C=C1)CCCC(=O)N(CCC2=CC=CC=C2)O,Active,,,,0.25,IC50,=,250,nM
16,103239933,129232,CN(C(=O)CC1=CC=C(C=C1)OCC2=CC=CC=C2)O,Active,,,,0.3,IC50,=,300,nM
17,103239934,14406216,CCCN(C(=O)CC1=CC=C(C=C1)OCC2=CC=CC=C2)O,Active,,,,0.16,IC50,=,160,nM
18,103240015,14406197,C1=CC=C(C=C1)CCCN(C(=O)CC2=CC=C(C=C2)OCC3=CC=CC=C3)O,Active,,,,0.6,IC50,=,600,nM
19,103240016,14406218,COC1=CC=C(C=C1)CC(=O)N(CCC2=CC=CC=C2)O,Active,,,,2.5,IC50,=,2500,nM
20,103240060,14406201,CCC(CC1=CC=CC=C1)N(C(=O)CC2=CC=C(C=C2)OCC3=CC=CC=C3)O,Active,,,,3,IC50,=,3000,nM
21,103240160,14406199,C1=CC=C(C=C1)CCCC(=O)N(CCC2=CC=CC=C2)O,Active,,,,0.18,IC50,=,180,nM
22,103240162,14406202,CN(C(=O)CC1=CC(=CC=C1)OCC2=NC3=CC=CC=C3C=C2)O,Active,,,,1,IC50,=,1000,nM
23,103240199,13670402,C1=CC=C(C=C1)CCCC(=O)N(CC2=CC=CC=C2)O,Active,,,,0.13,IC50,=,130,nM
24,103240200,14406203,CN(C(=O)CC1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)O,Active,,,,1,IC50,=,1000,nM
