PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103606136,24971271,CCOC(=O)CSC1=NC(=CC(=N1)Cl)NC2=CC3=C(C=C2)N=CC=C3,Active,,,,2.6,IC50,=,2600,nM
2,103606140,24828806,C1CC2=C(C1)C(=CC=C2)NC3=CC(=NC(=N3)SCC(=O)O)Cl,Active,,,,3.9,IC50,=,3900,nM
3,103606141,24971272,CCOC(=O)CSC1=NC(=CC(=N1)Cl)NC2=CC=CC3=C2CCC3,Active,,,,3.2,IC50,=,3200,nM
4,103606308,24971273,CCOC(=O)C(C1=CC=CC=C1)SC2=NC(=CC(=N2)Cl)NC3=CC=CC(=C3C)C,Active,,,,1.8,IC50,=,1800,nM
5,103606310,24971274,CCOC(=O)C(C1=CC=CC=C1)SC2=NC(=CC(=N2)Cl)NC3=CC4=C(C=C3)N=CC=C4,Active,,,,1.2,IC50,=,1200,nM
6,103606312,24971275,CCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)NC2=CC3=C(C=C2)N=CC=C3,Active,,,,1.1,IC50,=,1100,nM
7,103606388,24816385,CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=CC(=C2C)C,Active,,,,4.1,IC50,=,4100,nM
8,103606391,24971276,CCCCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)NC2=CC3=C(C=C2)N=CC=C3,Active,,,,0.6,IC50,=,600,nM
9,103606470,24971277,CCCCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)OC2=CC3=C(C=C2)N=CC=C3,Active,,,,1.7,IC50,=,1700,nM
10,103606472,24971278,CCCCCCC(C(=O)OCC)SC1=NC(=CC(=N1)Cl)NCC2=CC3=C(C=C2)N=CC=C3,Active,,,,1.4,IC50,=,1400,nM
