PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103180160,15199688,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CC5=NNN=N5)S1)OCC6=NC=C(C=C6)C7=CC=CC=C7,Active,,,,0.008,IC50,=,8,nM
2,103228055,9960281,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.022,IC50,=,22,nM
3,103228705,14980546,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC6=CC=CC=C6C=C5,Active,,,,0.003,IC50,=,3,nM
4,103306203,14980541,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC=CC(=C5)C6=CC=CC=C6,Active,,,,0.08,IC50,=,80,nM
5,103306275,14980539,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=CC=CC=N5,Active,,,,0.035,IC50,=,35,nM
6,103306329,14980555,CCCCN1C2=C3C(=C(C=C2)OCC4=NC=C(C=C4)C5=CC=CC=C5)CC(SC3=C1CC(C)(C)C(=O)O)C,Active,,,,0.095,IC50,=,95,nM
7,103306334,14980543,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C#N,Active,,,,0.066,IC50,=,66,nM
8,103306361,44326825,C[C@@H]1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1=O)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.83,IC50,=,830,nM
9,103306362,14980561,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC(=CC=C4)OC)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.028,IC50,=,28,nM
10,103306392,14980579,CC1(CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6)C,Active,,,,0.088,IC50,=,88,nM
11,103306393,14980582,CCC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.033,IC50,=,33,nM
12,103306610,14980600,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CC(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.012,IC50,=,12,nM
13,103306710,14980560,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)OC)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.028,IC50,=,28,nM
14,103306785,10053402,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.037,IC50,=,37,nM
15,103306787,14980593,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.097,IC50,=,97,nM
16,103306800,14980558,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=CC=N4)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.11,IC50,=,110,nM
17,103306801,14980557,CC1CC2=C(C=CC3=C2C(=C(N3CC4CCCCC4)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.033,IC50,=,33,nM
18,103306802,14980556,CC1CC2=C(C=CC3=C2C(=C(N3CCCC4=CC=CC=C4)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.023,IC50,=,23,nM
19,103306854,44327049,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CC5=NNN=N5)S1)OCCC6=NC=C(C=C6)C7=CC=CC=C7,Active,,,,0.046,IC50,=,46,nM
20,103306855,44327050,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CC5=NNN=N5)S1)CCC6=NC=C(C=C6)C7=CC=CC=C7,Active,,,,0.003,IC50,=,3,nM
21,103306869,14980542,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)OC,Active,,,,0.012,IC50,=,12,nM
22,103306895,14980563,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)S(=O)(=O)C)CC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.42,IC50,=,420,nM
23,103306899,14980544,CCCCC1=CN=C(C=C1)COC2=C3CC(SC4=C(N(C(=C34)C=C2)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O)C,Active,,,,0.042,IC50,=,42,nM
24,103306928,44327083,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CC5=NNN=N5)S1)SCC6=NC=C(C=C6)C7=CC=CC=C7,Active,,,,0.011,IC50,=,11,nM
25,103306949,14980594,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CCC(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.038,IC50,=,38,nM
26,103306981,14980538,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=CC=C(C=C5)C6=CC=CC=C6,Active,,,,0.165,IC50,=,165,nM
27,103306982,14980540,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1)OCC5=NC(=CC=C5)C6=CC=CC=C6,Active,,,,0.027,IC50,=,27,nM
28,103307065,14980566,CC(C)(CC1=C(C2=C(N1CC3=CC=C(C=C3)Cl)C=CC(=C2)OCC4=NC=C(C=C4)C5=CC=CC=C5)SC)C(=O)O,Active,,,,0.17,IC50,=,170,nM
29,103307082,14980553,CC1CC2=C(C=CC3=C2C(=C(N3)CC(C)(C)C(=O)O)S1)OCC4=NC=C(C=C4)C5=CC=CC=C5,Active,,,,0.5,IC50,=,500,nM
30,103307094,14980605,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CC(=O)NS(=O)(=O)C(F)(F)F)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.125,IC50,=,125,nM
31,103307141,14980604,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CC(=O)NS(=O)(=O)C)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.011,IC50,=,11,nM
32,103307143,14980601,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)CCC(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.019,IC50,=,19,nM
33,103307155,44327199,CC(C)(CC1=C2C3=C(N1CC4=CC=C(C=C4)Cl)C=CC(=C3CCCS2)OCC5=NC=C(C=C5)C6=CC=CC=C6)C(=O)O,Active,,,,0.16,IC50,=,160,nM
34,103307156,14980595,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CCC(C)(C)C(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.023,IC50,=,23,nM
35,103307157,14980586,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(C)(C)C(=O)O)S1(=O)=O)OCC5=NC=C(C=C5)C6=CC=CC=C6,Active,,,,0.21,IC50,=,210,nM
36,103307202,14980570,CC(C)(CC1=C2C3=C(N1CC4=CC=C(C=C4)Cl)C=CC(=C3CCS2)OCC5=NC=C(C=C5)C6=CC=CC=C6)C(=O)O,Active,,,,0.1,IC50,=,100,nM
37,103307221,14980554,CC1CC2=C(C=CC3=C2C(=C(N3C)CC(C)(C)C(=O)O)S1)OCC4=NC=C(C=C4)C5=CC=CC=C5,Active,,,,0.3,IC50,=,300,nM
38,103307253,14980559,CC1CC2=C(C=CC3=C2C(=C(N3CC4=NC=C(C=C4)C5=CC=CC=C5)CC(C)(C)C(=O)O)S1)OCC6=NC=C(C=C6)C7=CC=CC=C7,Active,,,,0.016,IC50,=,16,nM
