PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103181002,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Active,,,,0.7,IC50,=,700,nM
2,103243188,133021,CC1(CC2=C(C(=C(N2C1)CC(=O)O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C,Unspecified,,,,21.1,IC50,=,21100,nM
3,194145709,136224196,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CC=CC=C2O,Active,,,,0.09,IC50,=,90,nM
4,194159479,136240270,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CC=NC=C2,Active,,,,0.71,IC50,=,710,nM
5,194159480,135637726,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CC=CC=C2,Active,,,,0.85,IC50,=,850,nM
6,194180188,136241419,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)/C=N/NC(=O)C2=CN=CC=C2,Active,,,,0.35,IC50,=,350,nM
