PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103187084,10409943,CCOC(=O)C1(CCOCC1)C2=CC(=CC=C2)OCC3=CC4=C(C=C3)N(C(=O)C=C4)C,Active,,,,0.07,IC50,=,70,nM
2,103187126,132306,CN1C2=C(C=CC1=O)C=C(C=C2)COC3=CC(=CC(=C3)C4(CCOCC4)OC)F,Active,,,,0.027,IC50,=,27,nM
3,103187726,10022483,CCC1(CCOCC1)C2=CC(=CC=C2)OCC3=CC4=C(C=C3)N(C(=O)C=C4)C,Active,,,,0.15,IC50,=,150,nM
4,103187758,15049985,C1CC2=C(C1C3=NC=CS3)C=C(C=C2)OCC4=CC5=CC=CC=C5C=C4,Unspecified,,,,40,IC50,>,40000,nM
5,103187759,15050008,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=CSC=N4)OC,Active,,,,0.6,IC50,=,600,nM
6,103187760,44274196,COC1(CCC2=C1C=CC=C2OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Unspecified,,,,40,IC50,>,40000,nM
7,103187761,15050015,CC1=C(C=C(C=C1)OCC2=CC3=CC=CC=C3C=C2)C(C)(C4=NC=CS4)OC,Unspecified,,,,40,IC50,=,40000,nM
8,103187788,15050009,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=CN=CS4)OC,Active,,,,6.3,IC50,=,6300,nM
9,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Active,,,,0.7,IC50,=,700,nM
10,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Active,,,,0.5,IC50,=,500,nM
11,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Unspecified,,,,40,IC50,>,40000,nM
12,103187827,44274224,COC1CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3,Unspecified,,,,40,IC50,>,40000,nM
13,103187831,164272,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.4,IC50,=,400,nM
14,103187832,10429672,CN1C2=C(C=CC1=O)C=C(C=C2)COC3=CC=CC(=C3)C4(CCOCC4)C=O,Active,,,,9.9,IC50,=,9900,nM
15,103187834,10249130,CN1C2=C(C=CC1=O)C=C(C=C2)COC3=CC=CC(=C3)C4(CCOCC4)CO,Active,,,,2.3,IC50,=,2300,nM
16,103187868,10046101,CN1C2=C(C=CC1=O)C=C(C=C2)COC3=CC=CC(=C3)C4(CCOCC4)COC,Active,,,,0.17,IC50,=,170,nM
17,103187872,10069970,CC[C@](C1=CC(=CC(=C1)F)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.74,IC50,=,740,nM
18,103187890,44274250,CC1=C(C=CC=C1OCC2=CC3=CC=CC=C3C=C2)[C@](C)(C4=NC=CS4)OC,Active,,,,0.51,IC50,=,510,nM
19,103187976,10090114,CC1(CCOCC1)C2=CC(=CC=C2)OCC3=CC4=C(C=C3)N(C(=O)C=C4)C,Active,,,,0.44,IC50,=,440,nM
20,103188001,9977253,CN1C2=C(C=CC1=O)C=C(C=C2)COC3=CC(=CC(=C3)C4(CCOCC4)O)F,Active,,,,1.1,IC50,=,1100,nM
21,103188002,10385788,CC(=O)C1(CCOCC1)C2=CC(=CC=C2)OCC3=CC4=C(C=C3)N(C(=O)C=C4)C,Active,,,,0.1,IC50,=,100,nM
22,160692152,10454188,CC[C@]1(CCO[C@@H](C1)C)C2=CC(=CC(=C2)F)OCC3=CC4=C(C=C3)N(C(=O)C=C4)C,Active,,,,0.06,IC50,=,60,nM
23,160708236,10070092,CC[C@]1(CCO[C@H](C1)C)C2=CC(=CC(=C2)F)OCC3=CC4=C(C=C3)N(C(=O)C=C4)C,Active,,,,1.9,IC50,=,1900,nM
