PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103187758,15049985,C1CC2=C(C1C3=NC=CS3)C=C(C=C2)OCC4=CC5=CC=CC=C5C=C4,Unspecified,,,,40,IC50,>,40000,nM
2,103187760,44274196,COC1(CCC2=C1C=CC=C2OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Unspecified,,,,40,IC50,>,40000,nM
3,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Active,,,,0.7,IC50,=,700,nM
4,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Active,,,,0.5,IC50,=,500,nM
5,103187794,131453,COC1(CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C5=NC=CS5,Unspecified,,,,40,IC50,>,40000,nM
6,103187827,44274224,COC1CCC2=C1C=C(C=C2)OCC3=CC4=CC=CC=C4C=C3,Unspecified,,,,40,IC50,>,40000,nM
7,103264851,15049998,CC1=CN=C(S1)C(C)(C2=CC(=CC=C2)OCC3=CC4=CC=CC=C4C=C3)O,Unspecified,,,,40,IC50,~,40000,nM
8,103264852,15050005,CC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.7,IC50,=,700,nM
9,103264852,15050005,CC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Unspecified,,,,40,IC50,~,40000,nM
10,103264996,44309349,CCC(C1=CC(=CC=C1)OCCCC2=CC=CC=C2)(C3=NC=CS3)O,Unspecified,,,,11,IC50,=,11000,nM
11,103265025,44309358,CC(C)C(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)O,Unspecified,,,,40,IC50,=,40000,nM
12,103265522,19773051,CCCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)O,Active,,,,8.8,IC50,=,8800,nM
13,103265592,44309589,CCC(C1=CC(=CC=C1)OCC#CC2=CC=CC(=C2)C)(C3=NC=CS3)O,Active,,,,2.5,IC50,=,2500,nM
14,103265593,44309590,CCC(C1=CC(=CC=C1)OCC#CC2=CC=CC=C2C)(C3=NC=CS3)O,Active,,,,0.6,IC50,=,600,nM
15,103265627,44309608,CCC(C1=CC(=CC=C1)OC/C=C/C2=CC=CC=C2)(C3=NC=CS3)O,Active,,,,0.8,IC50,=,800,nM
16,103265628,44309609,CCC(C1=CC(=CC=C1)OCC#CC2=CC=C(C=C2)C)(C3=NC=CS3)O,Unspecified,,,,22,IC50,=,22000,nM
17,103265681,44309636,CCC(C1=CC(=CC=C1)OCC#CC2=CC=CC=C2)(C3=NC=CS3)O,Active,,,,1,IC50,=,1000,nM
18,103265682,44309637,CCC(C1=CC(=CC=C1)OCC2=CC(=C(C=C2)F)F)(C3=NC=CS3)O,Unspecified,,,,40,IC50,=,40000,nM
19,103265683,44309638,CCC(C1=CC(=CC=C1)OCC2=CC(=C(C=C2)Cl)Cl)(C3=NC=CS3)O,Active,,,,1.1,IC50,=,1100,nM
20,103265684,15049958,CCC(C1=CC(=CC=C1)OCC2=CC=CC=C2)(C3=NC=CS3)O,Unspecified,,,,40,IC50,~,40000,nM
21,103265818,15049997,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC(=CS4)C)O,Unspecified,,,,40,IC50,~,40000,nM
