PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.81,IC50,=,810,nM
2,440139649,10455173,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)O)O,Active,,,,0.057,IC50,=,57,nM
3,461516975,162644718,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CN=CC=C3)O,Active,,,,0.077,IC50,=,77,nM
4,461517721,162645250,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3)O,Active,,,,0.05,IC50,=,50,nM
5,461520056,162646948,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=C(C=C3)OC)O,Active,,,,0.094,IC50,=,94,nM
6,461521237,162647757,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3OC)O,Active,,,,0.076,IC50,=,76,nM
7,461522132,162648392,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=C(C=C3)OC)C(=C1O)C)C,Active,,,,0.572,IC50,=,572,nM
8,461522820,162648864,CCN(CC1=CC=CC=C1)C(=O)/C(=C/CC/C(=C/CC/C(=C/CC[C@@]2(CCC3=C(O2)C(=C(C(=C3C)O)C)C)C)/C)/C)/C,Active,,,,0.623,IC50,=,623,nM
9,461522850,162648883,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=C(C=C3)OC)C)O,Active,,,,0.097,IC50,=,97,nM
10,461524290,162649877,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)O)C)O,Active,,,,0.154,IC50,=,154,nM
11,461524301,162649884,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3CCCCC3)C)O,Active,,,,0.265,IC50,=,265,nM
12,461528723,162652964,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC(=CC=C3)OC)O,Active,,,,0.115,IC50,=,115,nM
13,461530032,162653898,CCN(CC1=CC=CC=C1)C(=O)/C(=C/CC/C(=C/CC/C(=C/CC[C@@]2(CCC3=C(O2)C(=CC(=C3C)O)C)C)/C)/C)/C,Active,,,,0.171,IC50,=,171,nM
14,461530449,162654199,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)N3CCCCC3)C)O,Unspecified,,,,1,IC50,>,1000,nM
15,461530933,162654528,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3CCCCC3)O,Active,,,,0.131,IC50,=,131,nM
16,461533216,162656106,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3CCCCC3)C(=C1O)C)C,Active,,,,0.21,IC50,=,210,nM
17,461533916,162656603,CCN(CC1=CC=CC=C1)C(=O)/C(=C/CC/C(=C/CC/C(=C/CC[C@@]2(CCC3=C(O2)C(=CC(=C3)O)C)C)/C)/C)/C,Active,,,,0.065,IC50,=,65,nM
18,461534141,162656762,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CN=CC=C3)C(=C1O)C)C,Active,,,,0.21,IC50,=,210,nM
19,461537277,162658992,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)N3CCCCC3)C(=C1O)C)C,Active,,,,0.998,IC50,=,998,nM
20,461539763,162660777,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)O)C(=C1O)C)C,Active,,,,0.401,IC50,=,401,nM
21,461542524,162662645,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC(=CC=C3)OC)C)O,Active,,,,0.08,IC50,=,80,nM
22,461544128,162663784,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3OC)C(=C1O)C)C,Active,,,,0.422,IC50,=,422,nM
23,461544618,162664152,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC(=CC=C3)OC)C(=C1O)C)C,Active,,,,0.725,IC50,=,725,nM
24,461546123,162665209,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3)C)O,Active,,,,0.538,IC50,=,538,nM
25,461550205,162668028,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3)C(=C1O)C)C,Active,,,,0.595,IC50,=,595,nM
26,461551123,162668684,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)N3CCCCC3)O,Active,,,,0.129,IC50,=,129,nM
27,461553206,162670142,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3OC)C)O,Active,,,,0.119,IC50,=,119,nM
28,461554011,162670698,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CN=CC=C3)C)O,Active,,,,0.362,IC50,=,362,nM
