PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103165878,14484904,C1COC2=CC(=C(C=C21)O)CCCOC3=CC=CC=C3,Active,,,,0.057,IC50,=,57,nM
2,103167028,47795,C1CN(N=C1N)C2=CC=CC(=C2)C(F)(F)F,Active,,,,0.7,IC50,=,700,nM
3,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,1.5,IC50,=,1500,nM
4,103194339,15160979,CCCC1=CC(=C2C(=C1O)C(C(O2)CC3=CC=C(C=C3)OC)C)Cl,Active,,,,0.235,IC50,=,235,nM
5,103194385,15161024,CCCC1=CC2=C(C=C1O)C(C(O2)CCC3=CC=C(C=C3)S(=O)(=O)C)(C)C,Active,,,,0.176,IC50,=,176,nM
6,103194405,15161039,C=CCC1=C(C=C2CC(OC2=C1)CCC3=CC=CC=C3)O,Active,,,,0.01,IC50,=,10,nM
7,103194406,9881247,C1C(OC2=C1C=C(C=C2)O)CCC3=CC=CC=C3,Active,,,,0.275,IC50,=,275,nM
8,103194408,15161034,CC1(C(OC2=C1C=C(C(=C2)CCCOC3=CC=CC=C3)O)CCC4=CC=C(C=C4)Cl)C,Active,,,,0.472,IC50,=,472,nM
9,103194424,15161022,CCCC1=CC2=C(C=C1O)C(C(O2)CCC3=CC=C(C=C3)SC)(C)C,Active,,,,0.028,IC50,=,28,nM
10,103194425,15161015,CCCC1=CC2=C(C=C1O)C(C(O2)CCSC3=CC=CC=N3)(C)C,Active,,,,0.075,IC50,=,75,nM
11,103194442,15161032,CC1(C(OC2=C1C=C(C(=C2)CCCOC3=CC=CC=C3)O)CCC4=CC=CC=C4)C,Active,,,,0.038,IC50,=,38,nM
12,103194529,15161063,CS(=O)(=O)C1=CC=C(C=C1)CC2=C(C=C3CC(OC3=C2)CCC4=CC=CC=C4)O,Active,,,,0.19,IC50,=,190,nM
13,103194569,15161068,C1C(OC2=CC(=C(C=C21)O)CCCOC3=CC=CC=C3)CCC4=CC=C(C=C4)Cl,Active,,,,0.041,IC50,=,41,nM
14,103194570,15161061,C1C(OC2=CC(=C(C=C21)O)CC3=CC=CC=C3)CCC4=CC=CC=C4,Active,,,,0.018,IC50,=,18,nM
15,103194842,15160996,CC1(C(OC2=C1C=C(C(=C2)CC=C)O)CC3=CC=C(C=C3)OC)C,Active,,,,0.049,IC50,=,49,nM
16,103194843,15161013,CCCC1=CC2=C(C=C1O)C(C(O2)CCSCCC(=O)O)(C)C,Active,,,,6.968,IC50,=,6968,nM
17,103194869,15160982,CC1C(OC2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OC,Active,,,,0.107,IC50,=,107,nM
18,103194878,124255,C1C(OC2=CC(=C(C=C21)O)CCCOC3=CC=CC=C3)CCC4=CC=CC=C4,Active,,,,0.006,IC50,=,6,nM
19,103194879,15161040,C=CCC1=C(C=CC2=C1CC(O2)CCC3=CC=CC=C3)O,Active,,,,0.038,IC50,=,38,nM
20,103194916,15161000,CC1(C(OC2=C1C=C(C(=C2)CC=C)O)CCC3=CC=C(C=C3)OC)C,Active,,,,0.047,IC50,=,47,nM
21,103194919,15161054,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCC2=C(C=C3CC(OC3=C2)CCC4=CC=CC=C4)O,Active,,,,0.009,IC50,=,9,nM
22,103194945,15160985,CCCC1=CC2=C(C=C1O)C(C(O2)CC3=CC=C(C=C3)OC)C,Active,,,,0.018,IC50,=,18,nM
23,103195376,44275636,CCCC1=C(C(=CC2=C1CC(O2)CCC3=CC=CC=C3)CCCOC4=CC=C(C=C4)C5N=NN=N5)O,Active,,,,0.107,IC50,=,107,nM
24,103195398,15161050,C1C(OC2=CC(=C(C=C21)O)CCCSC3=CC=NC=C3)CCC4=CC=CC=C4,Active,,,,0.014,IC50,=,14,nM
25,103195399,44275652,C1C(OC2=CC(=C(C=C21)O)CCCOC3=CC=C(C=C3)C4N=NN=N4)CCC5=CC=CC=C5,Active,,,,0.201,IC50,=,201,nM
26,103195419,15161058,CCCC1=C(C(=CC2=C1CC(O2)CCC3=CC=CC=C3)CCCOC4=CC=CC=C4)O,Active,,,,0.052,IC50,=,52,nM
27,103195438,15161052,C1C(OC2=CC(=C(C=C21)O)CCCSC3=NC4=CC=CC=C4S3)CCC5=CC=CC=C5,Active,,,,0.022,IC50,=,22,nM
28,103195441,15161048,C1C(OC2=CC(=C(C=C21)O)CCCOC3=CC=C(C=C3)C(=O)O)CCC4=CC=CC=C4,Active,,,,0.356,IC50,=,356,nM
29,103195455,44275685,COC1=C(C=C2C=CC=C(C2=N1)SCCCC3=C(C=C4CC(OC4=C3)CCC5=CC=CC=C5)O)C(=O)O,Active,,,,0.037,IC50,=,37,nM
