PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103165775,7090,C1CN(NC1=O)C2=CC=CC=C2,Active,,,,9.2,IC50,=,9200,nM
2,103167143,4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Active,,,,0.085,IC50,=,85,nM
3,103182415,128132,CCCC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=C(C=C3)OC)C)Cl,Active,,,,0.011,IC50,=,11,nM
4,103182585,14570889,CCCC1=C(C2=C(C=C1)OC(=C2C)CC3=CC=C(C=C3)OC)O,Active,,,,0.031,IC50,=,31,nM
5,103182587,14570890,CC1=C(OC2=C(C=C(C(=C12)O)Cl)Cl)CC3=CC=C(C=C3)OC,Active,,,,0.86,IC50,=,860,nM
6,103183053,14570903,CC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=C(C=C3)OC)C)Cl,Active,,,,0.046,IC50,=,46,nM
7,103183073,14570914,CCCC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=C(C=C3)OCC(=O)O)C)Cl,Active,,,,0.105,IC50,=,105,nM
8,103183084,14570904,CCOCC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=C(C=C3)OC)C)Cl,Active,,,,0.291,IC50,=,291,nM
9,103183086,14570900,CC1=C(OC2=C(C=CC(=C12)O)Cl)CC3=CC=C(C=C3)OC,Active,,,,0.376,IC50,=,376,nM
10,103183087,14570899,CCCC1=C(C2=C(C(=C1)C)OC(=C2C)CC3=CC=C(C=C3)OC)O,Active,,,,0.012,IC50,=,12,nM
11,103183104,14570894,CCCC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=CC=C3)C)Cl,Active,,,,0.03,IC50,=,30,nM
12,103183106,14570907,CC1=C(OC2=C(C=C(C(=C12)O)CCCO)Cl)CC3=CC=C(C=C3)OC,Active,,,,0.076,IC50,=,76,nM
13,103183133,14570892,CCCC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=C(C=C3)OC)C)F,Active,,,,0.007,IC50,=,7,nM
14,103183311,14570908,CC1=C(OC2=C(C=C(C(=C12)O)CCC(=O)O)Cl)CC3=CC=C(C=C3)OC,Active,,,,2.134,IC50,=,2134,nM
15,103183312,14570888,CC1=C(OC2=CC=CC(=C12)O)CC3=CC=C(C=C3)OC,Active,,,,0.574,IC50,=,574,nM
16,103183348,14570905,CC1=C(OC2=C(C=C(C(=C12)O)CC=C)Cl)CC3=CC=C(C=C3)OC,Active,,,,0.02,IC50,=,20,nM
17,103183712,14570896,CCCC1=CC(=C2C(=C1O)C(=C(O2)CC3=C(C=C(C=C3)OC)OC)C)Cl,Active,,,,0.013,IC50,=,13,nM
18,103183739,14570895,CCCC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=C(C=C3)Cl)C)Cl,Active,,,,0.026,IC50,=,26,nM
19,103183741,14570893,CCCC1=CC(=C2C(=C1O)C(=C(O2)CC3=CC=C(C=C3)OC)CCC)Cl,Active,,,,0.02,IC50,=,20,nM
20,103183742,14570891,CC1=C(OC2=C(C=C(C(=C12)O)C(C)(C)C)Cl)CC3=CC=C(C=C3)OC,Active,,,,0.099,IC50,=,99,nM
