PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103266652,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Active,,,,0.00589,Ki,=,5.89,nM
2,103443181,11376787,CCOC(=O)N(CCC#CC1=CC=C(C=C1)OCCCCN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)O,Active,,,,0.00589,Ki,=,5.89,nM
3,103443182,44389292,CC(C)OC(=O)N(CCC#CC1=CC=C(C=C1)OCCCCN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)O,Active,,,,0.00955,Ki,=,9.55,nM
4,103443183,44389293,COC(=O)N(CCC#CC1=CC=C(C=C1)OCCCCN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)O,Active,,,,0.00501,Ki,=,5.01,nM
5,103443199,44389301,CC(C)COC(=O)N(CCC#CC1=CC=C(C=C1)OCCCCN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)O,Active,,,,0.00759,Ki,=,7.59,nM
6,103443200,44389302,C1CN(CCN1CCCCOC2=CC=C(C=C2)C#CCCN(C(=O)OCC3=CC=CC=C3)O)C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,Active,,,,0.0178,Ki,=,17.8,nM
