PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103606785,3610,CCCCCCC1=C(C=C(C=C1)O)O,Unspecified,,,,10,IC50,>,10000,nM
2,103611219,11019578,C1=CC=C(C=C1)C2=C(C=C(C=C2)O)O,Unspecified,,,,10,IC50,>,10000,nM
3,124956999,51041685,C1=CC=C2C=C(C=CC2=C1)CC3=CC(=O)C(=O)C=C3O,Unspecified,,,,10,IC50,>,10000,nM
4,194146306,72375076,C1CCC2CC(CCC2C1)CC3=C(C(=O)C=C(C3=O)O)O,Unspecified,,,,10,IC50,>,10000,nM
5,194160127,51041682,CCCCCCC1=CC(=O)C(=O)C=C1O,Unspecified,,,,10,IC50,>,10000,nM
6,194167079,51042131,C1=CC=C2C=C(C=CC2=C1)CC3=C(C=C(C=C3)O)O,Unspecified,,,,10,IC50,>,10000,nM
7,194187637,76335724,C1=CC=C2C(=C1)SC3=CC=CC(=C3S2)C4=C(C=C(C=C4)O)O,Unspecified,,,,10,IC50,>,10000,nM
8,194187638,72375189,C1=CC=C2C=C(C=CC2=C1)CC(=O)C3=C(C=C(C=C3)O)O,Unspecified,,,,10,IC50,>,10000,nM
