PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172129,10264418,C1=CC=C(C=C1)N(/C=C\C(=O)C2=CC=C(C=C2)F)O,Unspecified,,,,10,IC50,>,10000,nM
2,103172134,10060825,CN(/C=C\C(=O)C1=CC=C(C=C1)C2=CC=CC=C2)O,Unspecified,,,,10,IC50,>,10000,nM
3,103172154,10424056,CON(CC1=CC=CC=C1)/C=C\C(=O)C2=CC=C(C=C2)F,Unspecified,,,,10,IC50,>,10000,nM
4,103172156,9992927,C1CCC(CC1)N(/C=C\C(=O)C2=CC=C(C=C2)F)O,Unspecified,,,,10,IC50,>,10000,nM
5,103172174,10352627,CN(/C=C\C(=O)C1=CC=C(C=C1)F)O,Active,,,,5.5,IC50,=,5500,nM
6,103172186,10061734,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=CC=C(C=C2)F)O,Active,,,,2.8,IC50,=,2800,nM
7,103172203,10018456,CC(=O)ON(CC1=CC=CC=C1)/C=C\C(=O)C2=CC=C(C=C2)F,Unspecified,,,,10,IC50,>,10000,nM
8,103172215,10337734,C1=CC=C(C=C1)C2=CC=C(C=C2)CN(/C=C\C(=O)C3=CC=C(C=C3)F)O,Active,,,,5.2,IC50,=,5200,nM
9,103364786,10471349,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=C(C=CC=C2Cl)Cl)O,Unspecified,,,,10,IC50,>,10000,nM
10,103364810,10042851,CC(=O)ON(CC1=CC=CC=C1)/C=C\C(=O)C2=CC=C(C=C2)[N+](=O)[O-],Unspecified,,,,10,IC50,>,10000,nM
11,103364816,10041739,C1=CC=C2C=C(C=CC2=C1)CN(/C=C\C(=O)C3=CC=C(C=C3)F)O,Active,,,,7.7,IC50,=,7700,nM
12,103364838,10361860,CC(=O)ON(CC1=CC=CC=C1)/C=C\C(=O)C2=CC=C(C=C2)C3=CC=CC=C3,Unspecified,,,,10,IC50,>,10000,nM
13,103364841,10358733,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=CC(=C(C=C2)Cl)Cl)O,Active,,,,3.6,IC50,=,3600,nM
14,103365085,10353940,CC(C)(C)C(=O)/C=C\N(CC1=CC=CC=C1)O,Unspecified,,,,10,IC50,>,10000,nM
15,103365175,10246028,CC(=O)ON(CC1=CC=CC=C1)/C=C\C(=O)C2=CC=C(C=C2)Cl,Unspecified,,,,10,IC50,>,10000,nM
16,103365204,10105145,CN(/C=C\C(=O)C1=CC2=CC=CC=C2C=C1)O,Unspecified,,,,10,IC50,>,10000,nM
17,103365208,10425072,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=CC3=CC=CC=C3C=C2)O,Active,,,,5.4,IC50,=,5400,nM
18,103365209,10447228,C1CCC(CC1)N(/C=C\C(=O)C2=CC3=CC=CC=C3C=C2)O,Unspecified,,,,10,IC50,>,10000,nM
19,103365424,10107995,C1=CC=C(C=C1)CCN(/C=C\C(=O)C2=CC=C(C=C2)F)O,Unspecified,,,,10,IC50,>,10000,nM
20,103365531,10036480,CN(/C=C\C(=O)C1=CC=C(C=C1)[N+](=O)[O-])O,Unspecified,,,,10,IC50,>,10000,nM
21,103365532,10085473,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=CC=C(C=C2)Cl)O,Active,,,,2.1,IC50,=,2100,nM
22,103365563,10425437,C1CC1C(=O)/C=C\N(CC2=CC=C(C=C2)OC3=CC=CC=C3)O,Unspecified,,,,10,IC50,>,10000,nM
23,103365610,11777756,C1CC1C(=O)/C=C\N(CC2=CC3=CC=CC=C3C=C2)O,Active,,,,9.9,IC50,=,9900,nM
24,103365616,9973841,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=CC=C(C=C2)C3=CC=CC=C3)O,Active,,,,3.6,IC50,=,3600,nM
25,103365642,10244031,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=CC=NC=C2)O,Active,,,,8.9,IC50,=,8900,nM
26,103365643,10063258,C1=CC=C(C=C1)CN(/C=C\C(=O)C2=CC=C(C=C2)[N+](=O)[O-])O,Active,,,,1.7,IC50,=,1700,nM
27,103365645,10104592,CN(/C=C\C(=O)C1=CC=C(C=C1)Cl)O,Unspecified,,,,10,IC50,>,10000,nM
28,103365736,10017276,C1CC1C(=O)/C=C\N(CC2=CC=C(C=C2)C3=CC=CC=C3)O,Unspecified,,,,10,IC50,>,10000,nM
29,103365747,10107873,CN(/C=C\C(=O)C1=CC=C(C=C1)OCC2=CC=CC=C2)O,Unspecified,,,,10,IC50,>,10000,nM
30,103365789,44353330,CN(/C=C\C(=O)SC1=CC2=CC=CC=C2C=C1)O,Unspecified,,,,10,IC50,>,10000,nM
