PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,440125354,155520721,CC(C)(C)CNC(=O)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)F,Active,,,,0.18,IC50,=,180,nM
2,440134368,155526596,CC(C)(C)CN=C(N)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)F,Active,,,,1.42,IC50,=,1420,nM
3,440148893,155536116,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)F,Active,,,,0.45,IC50,=,450,nM
4,440227901,155568733,C1CCC(CC1)NC(=O)NC2=CC3=C(C=C2)N(CC3)CC4=CC=C(C=C4)F,Active,,,,0.28,IC50,=,280,nM
5,482046727,168268993,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)N=O,Active,,,,0.41,IC50,=,410,nM
6,482049323,168270768,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CCCCO,Active,,,,9.02,IC50,=,9020,nM
7,482049433,168270844,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC4=CC=CC=C4C=C3,Active,,,,1.02,IC50,=,1020,nM
8,482056680,168276058,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CCCCN,Unspecified,,,,10,IC50,>,10000,nM
9,482063516,168281011,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)C4=CC=CC=C4,Active,,,,1.48,IC50,=,1480,nM
10,482064271,168281587,CC1=CC2=C(C=C1)N(C(=O)C23N(C(=O)CS3)CC4=CC=C(C=C4)C(=O)O)C(=O)C5CCCCC5,Unspecified,,,,10,IC50,>,10000,nM
11,482067969,168284273,C1CN(C2=C1C=C(C=C2)NC(=S)NC3=CC=CC=C3)CC4=CC=C(C=C4)F,Active,,,,0.16,IC50,=,160,nM
12,482068430,168284608,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)O,Active,,,,5.1,IC50,=,5100,nM
13,482072999,168287917,CC(C)(C)NCC(=O)N1CCC2=C1C=CC(=C2)NCC3=CC=C(C=C3)F,Unspecified,,,,10,IC50,>,10000,nM
14,482073917,168288573,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(C3=CC=CC=C32)CC4=CC=C(C=C4)F,Unspecified,,,,10,IC50,>,10000,nM
15,482073950,168288594,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)C(=O)C3=CC=C(C=C3)F,Unspecified,,,,10,IC50,>,10000,nM
16,482074627,168289111,C1CN(C2=C1C=C(C=C2)NC(=S)NC3=CC=C(C=C3)C(=O)O)CC4=CC=C(C=C4)F,Active,,,,2.29,IC50,=,2290,nM
17,482078690,168292063,C1CN(C2=C1C=C(C=C2)NC(=S)NCC3=CC=CC=C3)CC4=CC=C(C=C4)F,Active,,,,0.57,IC50,=,570,nM
18,482079559,168292681,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CCC3=CC=C(C=C3)F,Active,,,,0.38,IC50,=,380,nM
19,482081101,168293799,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(C=C2)CC3=CC=C(C=C3)F,Unspecified,,,,10,IC50,>,10000,nM
20,482084244,168295615,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)C(=O)CC3=CC=C(C=C3)F,Unspecified,,,,10,IC50,>,10000,nM
21,482087077,168297252,CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)OCOC,Unspecified,,,,10,IC50,>,10000,nM
