PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103167027,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,Active,,,,0.3,IC50,=,300,nM
2,103167028,47795,C1CN(N=C1N)C2=CC=CC(=C2)C(F)(F)F,Active,,,,1.3,IC50,=,1300,nM
3,103167143,4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Active,,,,0.4,IC50,=,400,nM
4,103167333,5059,CCCCCC(C1=CC(=CC=C1)OCC2=NC3=CC=CC=C3C=C2)O,Unspecified,,,,45,IC50,>,45000,nM
5,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.6,IC50,=,600,nM
6,103192925,122903,CC1=CC(=O)C(C(=O)O1)C(=O)C,Unspecified,,,,55,IC50,=,55000,nM
7,103263001,44308534,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)OCCC,Active,,,,3.3,IC50,=,3300,nM
8,103263018,15691785,COC(=O)CC1=C(N=C(S1)C2=CC=CC=C2)O,Active,,,,3.5,IC50,=,3500,nM
9,103263163,15691791,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)C,Active,,,,0.53,IC50,=,530,nM
10,103263201,6439861,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)NO,Active,,,,2.2,IC50,=,2200,nM
11,103263245,44308627,CCCCNC(=O)OC1=C(SC(=N1)C2=CC=CC=C2)CCC,Unspecified,,,,24,IC50,=,24000,nM
12,103263246,15691798,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)NC,Active,,,,8.8,IC50,=,8800,nM
13,103263328,2763637,CC1=C(N=C(S1)C2=CN=CC=C2)O,Active,,,,3.9,IC50,=,3900,nM
14,103263329,3652331,CC1=C(N=C(S1)C2=CC=CS2)O,Active,,,,1.4,IC50,=,1400,nM
15,103263496,15691784,C1=CC=C(C=C1)CCC2=C(N=C(S2)C3=CC=CC=C3)O,Active,,,,0.69,IC50,=,690,nM
16,103263497,13484654,CCC1=C(N=C(S1)C2=CC=CC=C2)O,Active,,,,0.83,IC50,=,830,nM
17,103263558,12583731,CC1=C(N=C(S1)C2=CC=CC=C2)O,Active,,,,0.96,IC50,=,960,nM
18,103263642,15691800,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)NC3=CC=CC=C3,Active,,,,0.46,IC50,=,460,nM
19,103263672,15691794,CC(=O)OC1=C(SC(=N1)C2=CC=C(C=C2)C3=CC=CC=C3)C4=CC=CC=C4,Active,,,,1.4,IC50,=,1400,nM
20,103263673,44308814,CCCCCC/C(=C\C/C=C\C/C=C\C=C\CCCCC(=O)O)/O,Active,,,,7.3,IC50,=,7300,nM
21,103263674,15691793,CC1=C(N=C(S1)C2=CC=C(C=C2)C(=O)O)OC(=O)C,Unspecified,,,,14,IC50,=,14000,nM
22,103263684,15691769,CC1=C(N=C(S1)C2=CC=C(C=C2)C(=O)C)O,Active,,,,1.4,IC50,=,1400,nM
23,103263712,15691792,CCCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)C,Active,,,,0.95,IC50,=,950,nM
24,103263719,15691771,CC1=C(N=C(S1)C2=CC=C(C=C2)S(=O)(=O)N)O,Active,,,,2.2,IC50,=,2200,nM
25,103263720,15691813,CC1=C(N=C(S1)C2=CC=C(C=C2)OC)O,Active,,,,1.1,IC50,=,1100,nM
26,103263721,15691768,CC1=C(N=C(S1)C2=CC=C(C=C2)C(=O)OCCC3=CC=CC=C3)O,Active,,,,0.98,IC50,=,980,nM
27,103263733,15691817,C1=CC=C(C=C1)C2=C(N=C(S2)C3=CC=C(C=C3)C(=O)O)O,Active,,,,1.2,IC50,=,1200,nM
28,103263734,15691788,CC1=CC=C(C=C1)C2=NC(=C(S2)C3=CC=CC=C3)O,Active,,,,0.8,IC50,=,800,nM
29,103263735,15691787,C1=CC=C(C=C1)C2=C(N=C(S2)C3=CC=C(C=C3)F)O,Active,,,,0.5,IC50,=,500,nM
30,103263755,15691770,CC1=C(N=C(S1)C2=CC=C(C=C2)[N+](=O)[O-])O,Active,,,,1.6,IC50,=,1600,nM
31,103263764,15691795,CCOC(=O)CCC(=O)OC1=C(SC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,Active,,,,0.75,IC50,=,750,nM
32,103263770,15691789,C1=CC=C(C=C1)C2=C(N=C(S2)C3=CC=NC=C3)O,Active,,,,0.54,IC50,=,540,nM
33,103263782,2763638,CC1=C(N=C(S1)C2=CC=CC=N2)O,Active,,,,2.1,IC50,=,2100,nM
34,103263803,14425906,COC1=CC=C(C=C1)C2=NC(=C(S2)C3=CC=CC=C3)O,Active,,,,0.37,IC50,=,370,nM
35,103263816,19892251,CC1=C(N=C(S1)C2=NC3=C(S2)C=C(C=C3)OC)O,Active,,,,0.89,IC50,=,890,nM
36,103263849,15691773,CC1=C(N=C(S1)C2=CC=C(C=C2)C(F)(F)F)O,Active,,,,2.5,IC50,=,2500,nM
37,103263885,15691774,CC1=C(N=C(S1)C2=CC=C(C=C2)C(=O)N)O,Active,,,,4.8,IC50,=,4800,nM
38,103263886,15691772,CC1=C(N=C(S1)C2=CC=C(C=C2)SC(F)(F)F)O,Active,,,,2.7,IC50,=,2700,nM
39,103263887,3824241,CC1=C(N=C(S1)C2=CC=C(C=C2)Cl)O,Active,,,,0.57,IC50,=,570,nM
40,103263888,15691765,CC1=C(N=C(S1)C2=CC=C(C=C2)Br)O,Active,,,,0.51,IC50,=,510,nM
41,103263899,1474031,CC1=C(N=C(S1)C2=CC=C(C=C2)C(=O)OC)O,Active,,,,0.88,IC50,=,880,nM
42,103263900,15691767,CCOC(=O)C1=CC=C(C=C1)C2=NC(=C(S2)C)O,Active,,,,0.71,IC50,=,710,nM
43,103263902,15691766,CC1=C(N=C(S1)C2=CC=C(C=C2)C#N)O,Active,,,,0.7,IC50,=,700,nM
44,103263908,15691783,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NC(=C(S3)C4=CC=CC=C4)O,Active,,,,2.2,IC50,=,2200,nM
45,103263909,15691782,CCCCC1=C(N=C(S1)C2=CC=CC=C2)O,Unspecified,,,,18,IC50,=,18000,nM
46,103263932,15691812,CC1=CC=C(C=C1)C2=NC(=C(S2)C)O,Active,,,,0.63,IC50,=,630,nM
47,103263933,323821,CC1=NC(=C(S1)C2=CC=CC=C2)O,Active,,,,0.7,IC50,=,700,nM
48,103263942,19892259,CCCC1=C(N=C(S1)C2=CC=CC=C2)O,Active,,,,0.58,IC50,=,580,nM
49,103263996,15691759,CC1=C(N=C(S1)C2=CC3=CC=CC=C3N=C2)O,Unspecified,,,,16,IC50,=,16000,nM
50,103263997,2763636,CC1=C(N=C(S1)C2=CC=NC=C2)O,Unspecified,,,,14,IC50,=,14000,nM
51,103263998,15691757,CC1=C(N=C(S1)C2=CC=CO2)O,Active,,,,2.4,IC50,=,2400,nM
52,103263999,323817,C1=CC=C(C=C1)C2=C(N=C(S2)C3=CC=CC=C3)O,Active,,,,0.53,IC50,=,530,nM
53,103264000,12395137,CC(=O)OC1=C(SC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,Active,,,,0.4,IC50,=,400,nM
54,103264036,44308960,CCCCC(=O)OC1=C(SC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,Active,,,,9.1,IC50,=,9100,nM
55,103264068,15691802,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)OCC3=CC=CC=C3,Active,,,,2.8,IC50,=,2800,nM
56,103264069,15691796,CCCCCC(=O)OC1=C(SC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,Active,,,,1.3,IC50,=,1300,nM
57,103264105,15691801,CCCC1=C(N=C(S1)C2=CC=CC=C2)OC(=O)OCC,Active,,,,0.91,IC50,=,910,nM
58,103264106,15691806,C1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=CC=C3)O,Active,,,,6.9,IC50,=,6900,nM
59,103264371,15691790,C1=CC=C(C=C1)C2=C(N=C(S2)C3=CN=CC=C3)O,Active,,,,1.1,IC50,=,1100,nM
60,103264438,15691816,CC1=C(N=C(S1)C2=CC(=CC=C2)F)O,Active,,,,0.66,IC50,=,660,nM
61,103264439,15691778,CC1=C(N=C(S1)C2=CC=CC=C2F)O,Active,,,,0.5,IC50,=,500,nM
62,103264475,15691776,CC1=C(N=C(S1)C2=CC=C(C=C2)C(=O)O)O,Unspecified,,,,30,IC50,=,30000,nM
63,103264476,15691775,CC1=C(N=C(S1)C2=CC=C(C=C2)N)O,Unspecified,,,,15,IC50,=,15000,nM
64,103264546,15691764,CC1=C(N=C(S1)C2=CC=C(C=C2)F)O,Active,,,,0.35,IC50,=,350,nM
65,103264592,15691760,CC1=C(N=C(S1)C2=CC=NN2)O,Unspecified,,,,31,IC50,=,31000,nM
