PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103198532,689043,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,Unspecified,,,,100,IC50,>,100000,nM
2,103323115,5281787,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,Active,,,,9.72,IC50,=,9720,nM
3,336889028,127039623,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=CC=C4)OC(=O)C,Unspecified,,,,32.72,IC50,=,32720,nM
4,336889029,127039624,CS(=O)(=O)C1=CC=C(C=C1)C2=NC(=NN2C3=CC=C(C=C3)F)SCCCNC(=O)/C=C/C4=CC(=C(C=C4)O)O,Unspecified,,,,22.14,IC50,=,22140,nM
5,336889041,127039634,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F)OC(=O)C,Unspecified,,,,11.78,IC50,=,11780,nM
6,336889448,127039956,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)Br)OC,Unspecified,,,,11.05,IC50,=,11050,nM
7,336889887,127040306,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F)OC,Active,,,,9.61,IC50,=,9610,nM
8,336889888,127040307,CC1=CC=C(C=C1)N2C(=NC(=N2)SCCOC(=O)/C=C/C3=CC(=C(C=C3)OC(=O)C)OC)C4=CC=C(C=C4)S(=O)(=O)C,Unspecified,,,,15.01,IC50,=,15010,nM
9,336889898,127040315,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)C(F)(F)F)OC(=O)C,Unspecified,,,,10.19,IC50,=,10190,nM
10,336889899,127040316,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)Br)OC(=O)C,Unspecified,,,,12.86,IC50,=,12860,nM
11,336890309,127040632,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)C(F)(F)F)OC,Active,,,,9.65,IC50,=,9650,nM
12,336890320,127040639,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=C(C=C4)F)OC(=O)C,Unspecified,,,,12.04,IC50,=,12040,nM
13,336890338,127040651,CS(=O)(=O)C1=CC=C(C=C1)C2=NC(=NN2C3=CC=C(C=C3)F)SCCCOC(=O)/C=C/C4=CC(=C(C=C4)O)O,Active,,,,9.52,IC50,=,9520,nM
14,336890339,127040652,C1=CC=C(C=C1)N2C(=NC(=N2)SCCOC(=O)/C=C/C3=CC(=C(C=C3)O)O)C4=CC=C(C=C4)S(=O)(=O)N,Unspecified,,,,14.07,IC50,=,14070,nM
15,336890755,127040965,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=C(C=C4)F)OC(=O)C,Active,,,,9.92,IC50,=,9920,nM
16,336890758,127040968,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F)OC(=O)C,Unspecified,,,,17.01,IC50,=,17010,nM
17,336890759,127040969,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)Br)OC(=O)C,Unspecified,,,,23.3,IC50,=,23300,nM
18,336891186,127041281,COC1=C(C=CC(=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)C(F)(F)F)O,Active,,,,6.78,IC50,=,6780,nM
19,336891192,127041287,CS(=O)(=O)C1=CC=C(C=C1)C2=NC(=NN2C3=CC=CC=C3)SCCOC(=O)/C=C/C4=CC(=C(C=C4)O)O,Unspecified,,,,13.8,IC50,=,13800,nM
20,336891193,127041288,CS(=O)(=O)C1=CC=C(C=C1)C2=NC(=NN2C3=CC=C(C=C3)Br)SCCCOC(=O)/C=C/C4=CC(=C(C=C4)O)O,Unspecified,,,,11.19,IC50,=,11190,nM
21,336891204,127041299,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F)OC(=O)C,Unspecified,,,,21.82,IC50,=,21820,nM
22,336891205,127041300,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=C(C=C4)Br)OC(=O)C,Unspecified,,,,18.74,IC50,=,18740,nM
23,336891606,127041581,CS(=O)(=O)C1=CC=C(C=C1)C2=NC(=NN2C3=CC=C(C=C3)Br)SCCCOC(=O)/C=C/C4=CC=CC=C4,Unspecified,,,,22.34,IC50,=,22340,nM
24,336891607,127041582,C1=CC=C(C=C1)/C=C/C(=O)OCCSC2=NN(C(=N2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=C(C=C4)Br,Unspecified,,,,19.74,IC50,=,19740,nM
25,336892040,49788596,CSC1=NN(C(=N1)C2=CC=C(C=C2)S(=O)(=O)N)C3=CC=C(C=C3)Cl,Unspecified,,,,29.53,IC50,=,29530,nM
