PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.521,IC50,=,521,nM
2,440139649,10455173,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)O)O,Active,,,,0.345,IC50,=,345,nM
3,461516975,162644718,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CN=CC=C3)O,Active,,,,0.415,IC50,=,415,nM
4,461517721,162645250,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3)O,Active,,,,0.303,IC50,=,303,nM
5,461520056,162646948,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=C(C=C3)OC)O,Active,,,,0.187,IC50,=,187,nM
6,461521237,162647757,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3OC)O,Unspecified,,,,3,IC50,>,3000,nM
7,461522132,162648392,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=C(C=C3)OC)C(=C1O)C)C,Active,,,,0.25,IC50,=,250,nM
8,461522820,162648864,CCN(CC1=CC=CC=C1)C(=O)/C(=C/CC/C(=C/CC/C(=C/CC[C@@]2(CCC3=C(O2)C(=C(C(=C3C)O)C)C)C)/C)/C)/C,Unspecified,,,,3,IC50,>,3000,nM
9,461522850,162648883,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=C(C=C3)OC)C)O,Active,,,,0.724,IC50,=,724,nM
10,461524290,162649877,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)O)C)O,Active,,,,0.312,IC50,=,312,nM
11,461524301,162649884,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3CCCCC3)C)O,Active,,,,1.291,IC50,=,1291,nM
12,461528723,162652964,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC(=CC=C3)OC)O,Unspecified,,,,3,IC50,>,3000,nM
13,461530032,162653898,CCN(CC1=CC=CC=C1)C(=O)/C(=C/CC/C(=C/CC/C(=C/CC[C@@]2(CCC3=C(O2)C(=CC(=C3C)O)C)C)/C)/C)/C,Active,,,,0.432,IC50,=,432,nM
14,461530449,162654199,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)N3CCCCC3)C)O,Unspecified,,,,3,IC50,>,3000,nM
15,461530933,162654528,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3CCCCC3)O,Active,,,,0.561,IC50,=,561,nM
16,461533216,162656106,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3CCCCC3)C(=C1O)C)C,Active,,,,0.315,IC50,=,315,nM
17,461533916,162656603,CCN(CC1=CC=CC=C1)C(=O)/C(=C/CC/C(=C/CC/C(=C/CC[C@@]2(CCC3=C(O2)C(=CC(=C3)O)C)C)/C)/C)/C,Active,,,,0.525,IC50,=,525,nM
18,461534141,162656762,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CN=CC=C3)C(=C1O)C)C,Active,,,,0.563,IC50,=,563,nM
19,461537277,162658992,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)N3CCCCC3)C(=C1O)C)C,Unspecified,,,,3,IC50,>,3000,nM
20,461539763,162660777,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)O)C(=C1O)C)C,Active,,,,1.702,IC50,=,1702,nM
21,461542524,162662645,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC(=CC=C3)OC)C)O,Active,,,,0.997,IC50,=,997,nM
22,461544128,162663784,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3OC)C(=C1O)C)C,Active,,,,1.379,IC50,=,1379,nM
23,461544618,162664152,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC(=CC=C3)OC)C(=C1O)C)C,Active,,,,0.839,IC50,=,839,nM
24,461546123,162665209,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3)C)O,Active,,,,0.175,IC50,=,175,nM
25,461550205,162668028,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3)C(=C1O)C)C,Active,,,,0.173,IC50,=,173,nM
26,461551123,162668684,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)N3CCCCC3)O,Unspecified,,,,3,IC50,>,3000,nM
27,461553206,162670142,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CC=CC=C3OC)C)O,Unspecified,,,,3,IC50,>,3000,nM
28,461554011,162670698,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C(=O)NCC3=CN=CC=C3)C)O,Active,,,,0.401,IC50,=,401,nM
