PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.591,IC50,=,591,nM
2,136936034,56838295,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC=C(C=C4)N5CCOCC5)C=C1,Active,,,,0.059,IC50,=,59,nM
3,164129639,71575135,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)OC)C=C1,Active,,,,0.044,IC50,=,44,nM
4,164129640,71575234,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)F)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F,Active,,,,0.082,IC50,=,82,nM
5,164129641,71575349,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)Cl)NC4CCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.092,IC50,=,92,nM
6,164132468,71575562,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5CCCCC5)OC)C=C1,Active,,,,0.242,IC50,=,242,nM
7,164132469,71575235,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)F)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.052,IC50,=,52,nM
8,164135299,71575561,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC56CC7CC(C5)CC(C7)C6)OC)C=C1,Active,,,,0.1,IC50,=,100,nM
9,164138191,71575459,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OC)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C=C1,Active,,,,0.038,IC50,=,38,nM
10,164138192,71575460,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OC)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)C=C1,Active,,,,0.038,IC50,=,38,nM
11,164138193,71575134,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)Cl)OC)C=C1,Active,,,,0.07,IC50,=,70,nM
12,164140936,71575347,CC1=CN2C(=NC(=C2NC(C)C)C3=CC(=C(C=C3)OCCCNC(=O)NC4=CC=C(C=C4)OC(F)(F)F)OC)C=C1,Active,,,,0.147,IC50,=,147,nM
13,164140937,71575350,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)F)NC4CCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.042,IC50,=,42,nM
14,164140989,54878877,C1CN(CCC1CO)C(=O)NC2=CC=C(C=C2)Cl,Unspecified,,,,10,IC50,>,10000,nM
15,164140990,71574951,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC=C(C=C4)OCC5CCN(CC5)C(=O)NC6=CC=C(C=C6)Cl)C=C1,Active,,,,0.106,IC50,=,106,nM
16,164143736,60165328,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F)OC)C=C1,Active,,,,0.063,IC50,=,63,nM
17,164143737,71575136,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)Cl)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F,Active,,,,0.032,IC50,=,32,nM
18,164143738,71575236,CC1=CN2C(=NC(=C2NC3CCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)OC(F)(F)F)OC)C=C1,Active,,,,0.071,IC50,=,71,nM
19,164146450,71575461,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)C=C1,Active,,,,0.062,IC50,=,62,nM
20,164146451,71575560,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)Cl)C=C1,Active,,,,0.189,IC50,=,189,nM
21,164146452,71575458,CC(C)NC1=C(N=C2N1C=C(C=C2)Cl)C3=CC(=C(C=C3)OCCCNC(=O)NC4=CC=C(C=C4)C(F)(F)F)OC,Active,,,,0.104,IC50,=,104,nM
22,164146508,71574952,CC1=CN2C(=NC(=C2NC(C)C)C3=CC=C(C=C3)OCC4CCN(CC4)C(=O)NC5=CC=C(C=C5)Cl)C=C1,Active,,,,0.065,IC50,=,65,nM
23,164149378,71575233,COC1=C(C=CC(=C1)C2=C(N3C=C(C=CC3=N2)Cl)NC4CCCCC4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F,Active,,,,0.03,IC50,=,30,nM
24,164149379,71575346,CC1=CN2C(=NC(=C2NC3CCCC3)C4=CC(=C(C=C4)OCCCNC(=O)NC5=CC=C(C=C5)C(F)(F)F)OC)C=C1,Active,,,,0.07,IC50,=,70,nM
25,164149380,71575348,CC1=CN2C(=NC(=C2NC(C)C)C3=CC(=C(C=C3)OCCCNC(=O)NC4=CC=C(C=C4)C(F)(F)F)OC)C=C1,Active,,,,0.201,IC50,=,201,nM
