PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103596716,42618003,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)OC)O)C,Unspecified,,,,100,GI50,>,100000,nM
2,104241228,49864056,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=C(C(=CC=C2)OC)OC)O)C,Unspecified,,,,100,GI50,>,100000,nM
3,104241229,49864057,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=C(C(=C(C=C2)OC)OC)OC)O)C,Unspecified,,,,100,GI50,>,100000,nM
4,104241230,49864058,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)OC)O)C,Unspecified,,,,100,GI50,>,100000,nM
5,104241231,49864059,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)O)C,Unspecified,,,,96,GI50,=,96000,nM
6,104241232,49864060,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)OC)OCC=C(C)C)C,Unspecified,,,,97,GI50,=,97000,nM
7,104241305,49864071,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=C(C(=CC=C2)OC)OC)OCC=C(C)C)C,Unspecified,,,,99,GI50,=,99000,nM
8,104241306,49864072,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=C(C(=C(C=C2)OC)OC)OC)OCC=C(C)C)C,Unspecified,,,,100,GI50,>,100000,nM
9,104241307,49864073,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)OC)OCC=C(C)C)C,Unspecified,,,,90,GI50,=,90000,nM
10,104241308,46927960,CC(=CCOC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)OCC=C(C)C)C,Unspecified,,,,78,GI50,=,78000,nM
