PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,164143500,71652824,CC(C)(C)OC(=O)N1CCN(CC1)C(=S)SCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,35.41,IC50,=,35410,nM
2,318397569,122196149,CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)NCC4=CN(N=N4)CC5=CC(=O)OC6=C5C=CC(=C6)O,Unspecified,,,,16.16,IC50,=,16160,nM
3,374264012,134129913,C1=CC2=C(C=C1O)OC(=O)C=C2CN3C=C(N=N3)CCCO,Unspecified,,,,96.22,IC50,=,96220,nM
4,374264244,134130026,CCCCCCC1=CN(N=N1)CC2=CC(=O)OC3=C2C=CC(=C3)O,Unspecified,,,,66.15,IC50,=,66150,nM
5,374264549,134130233,C1=CC2=C(C=C1O)OC(=O)C=C2CN3C=C(N=N3)CCCCl,Unspecified,,,,30.07,IC50,=,30070,nM
6,374264558,134130242,C1=CC2=C(C=C1O)OC(=O)C=C2CN3C=C(N=N3)CCO,Unspecified,,,,90.33,IC50,=,90330,nM
7,374264618,134130268,CC(C1=CN(N=N1)CC2=CC(=O)OC3=C2C=CC(=C3)O)O,Unspecified,,,,100,IC50,>,100000,nM
8,374264666,134130307,CCCCCCCCC1=CN(N=N1)CC2=CC(=O)OC3=C2C=CC(=C3)O,Unspecified,,,,46.03,IC50,=,46030,nM
9,374264677,134130317,C1=CC=C(C=C1)CCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,24.78,IC50,=,24780,nM
10,374264864,134130463,C1=CC(=CC=C1C2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O)Br,Unspecified,,,,32.34,IC50,=,32340,nM
11,374264941,134130495,C1CN(CCN1)C(=S)SCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,96.04,IC50,=,96040,nM
12,374264978,134130524,CN1C2=CC=CC=C2N=C1C3=CN(N=N3)CC4=CC(=O)OC5=C4C=CC(=C5)O,Unspecified,,,,100,IC50,>,100000,nM
13,374265034,134130565,C1=CC2=C(C=C1O)OC(=O)C=C2CN3C=C(N=N3)CNS(=O)(=O)C4=C(C=C(C=C4)F)Cl,Unspecified,,,,91.86,IC50,=,91860,nM
14,374265204,134130665,C1CC1C2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,91.71,IC50,=,91710,nM
15,374265290,134130719,C1=CC(=CC=C1F)S(=O)(=O)NCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,88.46,IC50,=,88460,nM
16,374265572,134130883,CC1=CC2=C(C=C1)C(=CC(=O)O2)CN3C=C(N=N3)N4C=CC5=C4C=CC(=C5)I,Unspecified,,,,34.09,IC50,=,34090,nM
17,374265577,134130888,C1=CC(=CC=C1S(=O)(=O)NCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O)Cl,Unspecified,,,,47.93,IC50,=,47930,nM
18,374265607,134130912,C1=CC2=C(C=C1O)OC(=O)C=C2CN3C=C(N=N3)N4C=CC5=C4C=CC(=C5)I,Unspecified,,,,28.63,IC50,=,28630,nM
19,374265638,134130942,CC1=CC=C(C=C1)S(=O)(=O)NCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,46.4,IC50,=,46400,nM
20,374265666,134130963,CCCCCC1=CC=C(C=C1)C2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,13.65,IC50,=,13650,nM
21,374265671,134130967,C1=CC=C2C(=C1)N=CN2C3=CN(N=N3)CC4=CC(=O)OC5=C4C=CC(=C5)O,Unspecified,,,,100,IC50,>,100000,nM
22,374265677,134130971,CCCCC1=CC=C(C=C1)C2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,13.83,IC50,=,13830,nM
23,374265857,134131078,CC(C)(C)C1=CN(N=N1)CC2=CC(=O)OC3=C2C=CC(=C3)O,Unspecified,,,,67.59,IC50,=,67590,nM
24,374265968,134131167,CCCC1CCC(CC1)C2=CC=C(C=C2)C3=CN(N=N3)CC4=CC(=O)OC5=C4C=CC(=C5)O,Unspecified,,,,41.03,IC50,=,41030,nM
25,374266006,134131185,CCCCCCC1=CC=C(C=C1)C2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Active,,,,8.87,IC50,=,8870,nM
26,374266052,134131217,C1=CC2=C(C=C1O)OC(=O)C=C2CN3C=C(N=N3)CCCCO,Unspecified,,,,100,IC50,>,100000,nM
27,374266120,134131261,CC1=CC2=C(C=C1)C(=CC(=O)O2)CN3C=C(N=N3)C4=NC5=CC=CC=C5N4C,Unspecified,,,,16.85,IC50,=,16850,nM
28,374266242,134131359,C1COCCN1C(=S)SCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,70.17,IC50,=,70170,nM
29,374266284,134131391,CC1=CC2=C(C=C1)C(=CC(=O)O2)CN3C=C(N=N3)CNC4=CC=C(C=C4)C5=NC6=C(S5)C=C(C=C6)C,Unspecified,,,,46.24,IC50,=,46240,nM
30,374266440,134131480,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)NCC2=CN(N=N2)CC3=CC(=O)OC4=C3C=CC(=C4)O,Unspecified,,,,100,IC50,>,100000,nM
31,374266481,134131517,CC1=CC2=C(C=C1)C(=CC(=O)O2)CN3C=C(N=N3)N4C=NC5=CC=CC=C54,Unspecified,,,,40.13,IC50,=,40130,nM
32,374266549,134131573,C1=CC2=C(C=C1O)OC(=O)C=C2CN3C=C(N=N3)C4=CC(=CC(=C4)F)F,Unspecified,,,,21.06,IC50,=,21060,nM
