PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,1.1,IC50,=,1100,nM
2,103180027,60923,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.003,IC50,=,3,nM
3,103187831,164272,CCC(C1=CC(=CC=C1)OCC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.0044,IC50,=,4.4,nM
4,103295523,15637380,COC1(CCOCC1)C2=CC(=CC=C2)OCC3=CC4=CC=CC=C4C=C3,Active,,,,0.0012,IC50,=,1.2,nM
5,103362015,9805176,COC1(CCOCC1)C2=CC=CC(=C2)COC3=CC4=CC5=C(COC5=O)C(=C4C=C3)C6=CC=CC=C6,Active,,,,0.0015,IC50,=,1.5,nM
6,103393305,10029694,CCC(C1=CC=CC(=C1)COC2=CC3=CC4=C(COC4=O)C(=C3C=C2)C5=CC=CC=C5)(C6=NC=CS6)OC,Active,,,,0.0048,IC50,=,4.8,nM
7,103393337,9982617,COC1(CCOCC1)C2=CC(=CC=C2)OCC3=CC4=CC5=C(COC5=O)C(=C4C=C3)C6=CC=CC=C6,Active,,,,0.0009,IC50,=,0.9,nM
8,103393916,10427847,COC1(CCOCC1)C2=CC=CC(=C2)COC3=CC4=CC=CC=C4C=C3,Active,,,,0.055,IC50,=,55,nM
9,103393940,10362915,CCC(C1=CC=CC(=C1)COC2=CC3=CC=CC=C3C=C2)(C4=NC=CS4)OC,Active,,,,0.011,IC50,=,11,nM
10,103394553,10391979,CCC(C1=CC(=CC=C1)OCC2=CC3=CC4=C(COC4=O)C(=C3C=C2)C5=CC=CC=C5)(C6=NC=CS6)OC,Active,,,,0.0022,IC50,=,2.2,nM
