PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.873,IC50,=,873,nM
2,103443180,9850828,C1CN(CCN1CCCCOC2=CC=C(C=C2)C#CCCN(C(=O)N)O)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Active,,,,0.089,IC50,=,89,nM
3,103452824,9958732,C1CN(CCN1CCOC2=CC=C(C=C2)C#CCCN(C(=O)N)O)[C@H](C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Active,,,,0.213,IC50,=,213,nM
4,103452872,44395497,C1CN(CCN1CCCCOC2=CC=C(C=C2)C#CCCN(C(=O)N)O)[C@H](C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Active,,,,0.068,IC50,=,68,nM
5,103452917,23381046,C1CN(CCN1CCCOC2=CC=C(C=C2)C#CCCN(C(=O)N)O)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Active,,,,0.09,IC50,=,90,nM
6,103452919,44395530,C1CN(CCN1CCCOC2=CC=C(C=C2)C#CCCN(C(=O)N)O)[C@H](C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Active,,,,0.096,IC50,=,96,nM
7,103452967,10347051,C1CN(CCN1CCOC2=CC=C(C=C2)C#CCCN(C(=O)N)O)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Active,,,,0.048,IC50,=,48,nM
8,103452980,9872445,C1CC2=C(C=CC(=C2)Cl)C(=C3CCN(CC3)CCOC4=CC=C(C=C4)C#CCCN(C(=O)N)O)C5=C1C=CC=N5,Active,,,,0.185,IC50,=,185,nM
9,103453077,12992627,C1CC2=C(C=CC(=C2)Cl)C(=C3CCN(CC3)CCCOC4=CC=C(C=C4)C#CCCN(C(=O)N)O)C5=C1C=CC=N5,Active,,,,0.194,IC50,=,194,nM
10,103453078,12992629,C1CC2=C(C=CC(=C2)Cl)C(=C3CCN(CC3)CCCCOC4=CC=C(C=C4)C#CCCN(C(=O)N)O)C5=C1C=CC=N5,Active,,,,0.057,IC50,=,57,nM
