PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103360321,10431646,CC(=O)N(C)C1=CC=C(C=C1)S(=O)(=O)C2=CC(=CS2)C3(COC(O3)(C)C)C,Active,,,,0.84,IC50,=,840,nM
2,103360322,44351208,CC1(OCC(O1)(C)C2=CSC(=C2)SC3=CC4=C(C=C3)OCC(=O)N4C)C,Active,,,,0.04,IC50,=,40,nM
3,103360599,10475867,C/C(=N\O)/C1=CC=C(C=C1)S(=O)(=O)C2=NC=C(S2)[C@]3(COC(O3)(C)C)C,Active,,,,0.2,IC50,=,200,nM
4,103360636,10406486,C/C(=N\O)/C1=CC=C(C=C1)SC2=NC=C(S2)[C@]3(COC(O3)(C)C)C,Active,,,,0.13,IC50,=,130,nM
5,103360682,10429760,CC(=O)N(C)C1=CC=C(C=C1)SC2=NC=C(S2)[C@]3(COC(O3)(C)C)C,Active,,,,0.07,IC50,=,70,nM
6,103360683,44351354,C[C@@]1(COC(O1)(C)C)C2=CN=C(S2)SC3=CC4=C(CCC(=O)N4C)C=C3,Active,,,,0.06,IC50,=,60,nM
7,103360687,10480128,C/C(=N\OCCN1CCOCC1)/C2=CC=C(C=C2)SC3=CC(=CS3)[C@]4(COC(O4)(C)C)C,Active,,,,1.51,IC50,=,1510,nM
8,103360695,44351359,CC1(OCC(O1)(C)C2=CSC(=C2)SC3=CC4=C(CCC(=O)N4C)C=C3)C,Active,,,,0.1,IC50,=,100,nM
9,103360707,10071652,C/C(=N\OCC#N)/C1=CC=C(C=C1)S(=O)(=O)C2=NC=C(S2)[C@]3(COC(O3)(C)C)C,Active,,,,0.12,IC50,=,120,nM
10,103360708,10046767,C/C(=N\OCC#N)/C1=CC=C(C=C1)SC2=NC=C(S2)[C@]3(COC(O3)(C)C)C,Active,,,,0.03,IC50,=,30,nM
11,103360724,10362302,CC(=O)N(C)C1=CC=C(C=C1)SC2=NC=C(S2)[C@@]3(COC(O3)(C)C)C,Active,,,,6.21,IC50,=,6210,nM
12,103360737,10071605,C/C(=N\OCC#N)/C1=CC=C(C=C1)S(=O)(=O)C2=CC(=CS2)[C@]3(COC(O3)(C)C)C,Active,,,,0.05,IC50,=,50,nM
13,103360738,19756612,CC1(OCC(O1)(C)C2=CC(=CC=C2)OCC3=CC4=CC=CC=C4C=C3)C,Active,,,,0.35,IC50,=,350,nM
14,103360753,10001795,CC1(OCC(O1)(C)C2=CSC(=C2)SC3=CC=C(C=C3)N(C)S(=O)(=O)C)C,Active,,,,0.16,IC50,=,160,nM
15,103360790,44351407,CC1(OCC(O1)(C)C2=CSC(=C2)SCC3=CC4=C(C=C3)C=CC(=O)N4C)C,Active,,,,6.93,IC50,=,6930,nM
16,103360791,10022494,CC(=O)N(C)C1=CC=C(C=C1)SC2=CC(=CS2)C3(COC(O3)(C)C)C,Active,,,,0.15,IC50,=,150,nM
17,103360792,9979136,CC1(OCC(O1)(C)C2=CSC(=C2)SC3=CC=C(C=C3)S(=O)(=O)N(C)C)C,Active,,,,0.21,IC50,=,210,nM
18,103360872,10247254,CC(=O)C1=CC=C(C=C1)SC2=NC=C(S2)[C@]3(COC(O3)(C)C)C,Active,,,,0.39,IC50,=,390,nM
19,103360893,44351456,CC1=C(SC(=N1)SC2=CC3=C(C=C2)N(C(=O)CC3)C)C4(CCOCC4)OC,Active,,,,0.14,IC50,=,140,nM
20,103360894,44351457,CC1=C(C=C(S1)SC2=CC3=C(C=C2)N(C(=O)CC3)C)C4(CCOCC4)OC,Active,,,,0.02,IC50,=,20,nM
21,103360899,44351458,CC1=C(C=C(C=C1F)SC2=CC=C(C=C2)/C(=N/O)/C)C3(CCOCC3)OC,Active,,,,0.02,IC50,=,20,nM
22,103360900,44351459,CC1=C(C=C(C=C1F)SC2=CC=C(C=C2)N(C)C(=O)C)C3(CCOCC3)OC,Active,,,,0.03,IC50,=,30,nM
23,103360912,44351461,CC1=C(C=C(C=C1F)SC2=CC3=C(C=C2)N(C(=O)CO3)C)C4(CCOCC4)OC,Active,,,,0.04,IC50,=,40,nM
24,103360913,10430807,C/C(=N\O)/C1=CC=C(C=C1)S(=O)(=O)C2=CC(=CS2)[C@]3(COC(O3)(C)C)C,Active,,,,0.09,IC50,=,90,nM
25,103360955,44351479,CC1=C(C=C(C=C1F)OCC2=CC3=C(C=C2)N(C(=O)C=C3)C)C4(CCOCC4)OC,Active,,,,0.02,IC50,=,20,nM
26,103360985,44351489,CC1=C(C=C(C=C1)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C=C3)C)C4(CCOCC4)OC,Active,,,,0.04,IC50,=,40,nM
27,103360986,44351490,CC1=C(C=C(C=C1F)SC2=CC3=C(C=C2)N(C(=O)CC3)C)C4(CCOCC4)OC,Active,,,,0.06,IC50,=,60,nM
28,103361385,10024069,C/C(=N\OCC#N)/C1=CC=C(C=C1)SC2=CC(=CS2)[C@]3(COC(O3)(C)C)C,Active,,,,0.01,IC50,=,10,nM
29,103361387,10317471,CC(=O)N(C)C1=CC=C(C=C1)SC2=CC(=CS2)[C@@]3(COC(O3)(C)C)C,Active,,,,1.18,IC50,=,1180,nM
30,103361415,10338763,C/C(=N\O)/C1=CC=C(C=C1)SC2=CC(=CS2)[C@]3(COC(O3)(C)C)C,Active,,,,0.04,IC50,=,40,nM
31,103361416,9929628,CC(=O)N(C)C1=CC=C(C=C1)SC2=CC(=CS2)[C@]3(COC(O3)(C)C)C,Active,,,,0.04,IC50,=,40,nM
32,103361494,10022493,C/C(=N\OC)/C1=CC=C(C=C1)SC2=CC(=CS2)C3(COC(O3)(C)C)C,Active,,,,0.27,IC50,=,270,nM
33,103361495,10451367,C/C(=N\O)/C1=CC=C(C=C1)SC2=CC(=CS2)C3(COC(O3)(C)C)C,Active,,,,0.04,IC50,=,40,nM
34,103361496,10337829,CC(=O)C1=CC=C(C=C1)SC2=CC(=CS2)C3(COC(O3)(C)C)C,Active,,,,0.6,IC50,=,600,nM
35,103361528,10070723,CCN(CC)C(=O)CC1=CC=C(C=C1)SC2=CC(=CS2)C3(COC(O3)(C)C)C,Active,,,,3.22,IC50,=,3220,nM
