PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
47,381871040,56953338,C[C@@](C1CC1)(C2=CN=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)C5=CN(N=C5)CC(C)(C)O,Active,,,,0.0063,IC50,=,6.3,nM
48,381873354,56849428,C1CC(C1)(C2=CC=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)N5CCC(CC5)O,Active,,,,0.018,IC50,=,18,nM
49,381878120,68075211,CC(C)(CO)N1C=C(C=N1)C2=NC(=NO2)C3(CCC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N,Active,,,,0.004,IC50,=,4,nM
50,381879464,56953432,C[C@@](C1CC1)(C2=CN=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)C5=CN(N=C5)CC#N,Active,,,,0.0081,IC50,=,8.1,nM
51,381879845,137657524,CC1(CCN(CC1)C2=NC(=NO2)[C@](C)(C3CC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N)O,Active,,,,0.0056,IC50,=,5.6,nM
52,381882657,56953526,CC(C)[C@](C)(C1=CN=C(C=C1)C2=CN=C(N=C2)N)C3=NOC(=N3)C4=CN(N=C4)C5COC5,Active,,,,0.0066,IC50,=,6.6,nM
53,381883046,137659038,CC1(CCN(CC1)C2=NC(=NO2)[C@](C)(C3CC3)C4=CN=C(C=C4)C5=CN=C(N=C5)N)O,Active,,,,0.097,IC50,=,97,nM
54,381883534,56848702,C1CCN(C1)C2=NC(=NO2)C3(CCC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N,Active,,,,0.0083,IC50,=,8.3,nM
55,381884392,137659953,C[C@@](C1CC1)(C2=CN=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)N5CCC(CC5)O,Active,,,,0.434,IC50,=,434,nM
56,381886779,137661557,CC(C)OC1CCN(CC1)C2=NC(=NO2)C3(CCC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N,Active,,,,0.048,IC50,=,48,nM
57,381887589,66765453,CC(C)[C@](C)(C1=CC=C(C=C1)C2=CN=C(N=C2)N)C3=NOC(=N3)N4CCC(CC4)O,Active,,,,0.0073,IC50,=,7.3,nM
