PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
28,103517139,41548921,CC1=CSC(=N1)NC(=O)C2=CC=C(C=C2)N(C)C,Unspecified,,,,Inhibition,=,44,%
29,103517140,5176235,CN(C)C1=CC=C(C=C1)C(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,90,%
30,103517141,771042,CC1=CN=C(S1)NC(=O)NC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,95,%
31,103517142,44423266,CC1=CSC(=N1)NC(=O)NC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,73,%
32,103517143,35523889,COC1=CC=C(C=C1)NC(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,85,%
33,103517146,2673074,CC1=CN=C(S1)NC(=O)C2=CC=CC=C2,Unspecified,,,,Inhibition,=,68,%
34,103517147,569548,C1=CC=C(C=C1)C(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,82,%
35,103517148,5015763,CC1=CN=C(S1)NC(=O)CC2=CC=CC=C2,Unspecified,,,,Inhibition,=,82,%
36,103517149,956653,CC1=CSC(=N1)NC(=O)CC2=CC=CC=C2,Unspecified,,,,Inhibition,=,87,%
37,103517150,821620,C1=CC=C(C=C1)CC(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,86,%
38,103517151,4689003,CC1=CN=C(S1)NC(=O)CC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,92,%
39,103517153,2679294,CC1=CSC(=N1)NC(=O)CC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,88,%
40,103517154,903450,COC1=CC=C(C=C1)CC(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,71,%
41,103517155,3662834,CC1=CN=C(S1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,Inhibition,=,80,%
42,103517156,2314314,CC1=CSC(=N1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,Inhibition,=,55,%
43,103517160,2787311,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,84,%
44,103517162,42926997,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)NC3=NN=CS3,Unspecified,,,,Inhibition,=,38,%
45,103517163,5985171,CC1=CN=C(S1)NC(=O)/C=C/C2=CC(=C(C=C2)OC)OC,Unspecified,,,,Inhibition,=,102,%
46,103517164,2679283,CC1=CSC(=N1)NC(=O)/C=C/C2=CC(=C(C=C2)OC)OC,Unspecified,,,,Inhibition,=,55,%
47,103517165,6272484,COC1=C(C=C(C=C1)/C=C/C(=O)NC2=NN=CS2)OC,Unspecified,,,,Inhibition,=,74,%
48,103517167,721308,COC1=CC=C(C=C1)C(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,60,%
49,103517168,562362,C1=CC=C(C=C1)CC(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,83,%
50,103517169,770967,COC1=CC=C(C=C1)CC(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,36,%
51,103517171,2463677,CN(C)C1=CC=C(C=C1)C(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,43,%
52,103517173,606801,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,50,%
53,103517174,44423267,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NCC3=CC=CS3)C(=C1)C)C,Unspecified,,,,Inhibition,=,47,%
54,103517176,44423268,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=CC=CC=N3)C(=C1)C)C,Unspecified,,,,Inhibition,=,17,%
55,103517177,44423269,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=NC=C(S3)C)C(=C1)C)C,Unspecified,,,,Inhibition,=,38,%
56,103517178,44423270,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=NC(=CS3)C)C(=C1)C)C,Unspecified,,,,Inhibition,=,40,%
57,103517188,5156,CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C,Unspecified,,,,Inhibition,=,83,%
