PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103429372,9997373,CCOC(=O)C(CC1=CC=CC=C1)N(C)C2=NC3=CC=CC=C3S2,Active,,,,1,IC50,=,1000,nM
2,103429447,10087769,CCOC(=O)C(CC1=CC=CC=C1)NC2=NC3=CC=CC=C3S2,Active,,,,0.36,IC50,=,360,nM
3,103429475,10453089,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=C(C=C3)Cl)C4=CC=CC=N4,Active,,,,0.029,IC50,=,29,nM
4,103429479,10361199,CCOC(=O)C(CC1=CC=C(C=C1)Cl)NC2=NC3=CC=CC=C3S2,Active,,,,0.2,IC50,=,200,nM
5,103429573,10410986,CN(C)S(=O)(=O)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=C(C=C3)F)C4=CC=CC=N4,Active,,,,0.05,IC50,=,50,nM
6,103429667,10385756,CCOC(=O)C(CC1=CC=C(C=C1)Cl)NC2=NC3=C(S2)C=C(C=C3)OC,Active,,,,0.23,IC50,=,230,nM
7,103429668,10359780,C1CCC(CC1)CC(C2=CC=C(C=C2)F)NC3=NC4=CC=CC=C4O3,Active,,,,0.17,IC50,=,170,nM
8,103429780,10046718,CCOC(=O)C(CC1=CC=C(C=C1)Cl)NC2=NC3=C(S2)C=C(C=C3)C(C)C,Active,,,,0.33,IC50,=,330,nM
9,103429792,10022345,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=C(C=C3)F)C4=CC=CC=N4,Active,,,,0.012,IC50,=,12,nM
10,103429852,44383096,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=CC=C3)CSC,Active,,,,0.013,IC50,=,13,nM
11,103429865,10450062,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=C(C=C3)F)COC,Active,,,,0.017,IC50,=,17,nM
12,103429873,10363895,CCOC(=O)C(CC1=CC=C(C=C1)Br)NC2=NC3=CC=CC=C3S2,Active,,,,0.15,IC50,=,150,nM
13,103429884,11726220,COC1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=C(C=C3)F)C4=CC=CC=N4,Active,,,,0.011,IC50,=,11,nM
14,103430188,10318220,COC1=CC=C(C=C1)CC(C2=CC=CC=N2)NC3=NC4=C(O3)C=CC(=C4)[N+](=O)[O-],Active,,,,0.014,IC50,=,14,nM
15,103430189,10069053,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC(=CC=C3)Cl)C4=CC=CC=N4,Active,,,,0.005,IC50,=,5,nM
16,103430237,10406848,CCCOCC(CC1=CC=C(C=C1)F)NC2=NC3=C(O2)C=CC(=C3)C(C)C,Active,,,,0.17,IC50,=,170,nM
17,103430243,10066157,C1CCC(CC1)CC(C2=CC=CC=C2)NC3=NC4=C(O3)C=CC(=C4)C#N,Active,,,,0.015,IC50,=,15,nM
18,103430269,10020389,COC1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=CC=C3)C4=CC=CC=C4,Active,,,,0.009,IC50,=,9,nM
19,103430275,10382325,CC1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CC=NC=C4,Active,,,,0.19,IC50,=,190,nM
20,103430276,10427091,CC1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CN=CC=C4,Active,,,,0.02,IC50,=,20,nM
21,103430337,10043825,CCOCC(CC1=CC=C(C=C1)F)NC2=NC3=C(O2)C=CC(=C3)C(C)C,Active,,,,0.041,IC50,=,41,nM
22,103430354,44383372,CC1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C(=O)NC,Active,,,,0.072,IC50,=,72,nM
23,103430383,10319780,CCCCC1=CC2=C(C=C1)N=C(S2)NC(CC3=CC=C(C=C3)Cl)C(=O)OCC,Active,,,,0.18,IC50,=,180,nM
24,103430463,10408155,CN(C)C(=O)C1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CC=CC=C4,Active,,,,0.17,IC50,=,170,nM
25,103430709,11725716,C1CCC(CC1)CC(C2=CC=CC=C2Cl)NC3=NC4=CC=CC=C4O3,Active,,,,0.08,IC50,=,80,nM
26,103430717,10337844,C1=CC=C(C=C1)CC(C2=CC=CC=C2)NC3=NC4=C(O3)C=CC(=C4)Cl,Active,,,,0.023,IC50,=,23,nM
27,103430729,10382886,CCOC(=O)C(CC1=CC=C(C=C1)F)NC2=NC3=CC=CC=C3S2,Active,,,,0.33,IC50,=,330,nM
28,103430794,10382631,CCOC(=O)C(CCC1=CC=CC=C1)NC2=NC3=CC=CC=C3S2,Active,,,,0.52,IC50,=,520,nM
29,103430802,10067562,C1=CC=NC(=C1)C(CC2=CC=C(C=C2)F)NC3=NC4=C(O3)C=CC(=C4)Cl,Active,,,,0.02,IC50,=,20,nM
30,103430802,10067562,C1=CC=NC(=C1)C(CC2=CC=C(C=C2)F)NC3=NC4=C(O3)C=CC(=C4)Cl,Active,,,,0.32,IC50,=,320,nM
31,103430822,10404673,CC1=CC(=CC=C1)C(CC2CCCCC2)NC3=NC4=CC=CC=C4O3,Active,,,,0.3,IC50,=,300,nM
32,103430827,10064642,C1CCC(CC1)CC(C2=CC=CC=C2)NC3=NC4=CC=CC=C4O3,Active,,,,0.34,IC50,=,340,nM
33,103430827,10064642,C1CCC(CC1)CC(C2=CC=CC=C2)NC3=NC4=CC=CC=C4O3,Active,,,,0.008,IC50,=,8,nM
34,103430827,10064642,C1CCC(CC1)CC(C2=CC=CC=C2)NC3=NC4=CC=CC=C4O3,Active,,,,0.006,IC50,=,6,nM
35,103430878,10428758,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CC=CC=C4,Active,,,,0.006,IC50,=,6,nM
36,103430898,10339604,C1=CC=NC(=C1)C(CC2=CC=C(C=C2)F)NC3=NC4=C(O3)C=CC(=C4)[N+](=O)[O-],Active,,,,0.016,IC50,=,16,nM
37,103431029,10380926,C1=CC=C(C=C1)CC(C2=CC=CC=C2)NC3=NC4=CC=CC=C4O3,Active,,,,0.051,IC50,=,51,nM
38,103431030,9973922,C1=CC=C(C=C1)CC(C2=CC=CC=C2)NC3=NC4=CC=CC=C4S3,Active,,,,0.17,IC50,=,170,nM
39,103431042,44383735,CCOC(=O)C(CC1=CC=CC=C1)NC2=NC3=C(O2)C=CC(=C3)C(C)C,Active,,,,0.0005,IC50,=,0.5,nM
40,103431043,44383736,CCOC(=O)C(CC1=CC=CC=C1)NC2=NC3=C(O2)C=C(C=C3)C(C)C,Active,,,,0.22,IC50,=,220,nM
41,103431153,44383783,CC1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CN(NO4)C,Active,,,,0.026,IC50,=,26,nM
42,103431154,44383784,CC(C)C1=CC2=C(C=C1)N=C(O2)NC(CC3=CC=CC=C3)C(=O)C,Active,,,,0.35,IC50,=,350,nM
43,103431457,9998027,COC1=CC=C(C=C1)C(CC2CCCCC2)NC3=NC4=CC=CC=C4O3,Active,,,,0.55,IC50,=,550,nM
44,103431461,10341678,CS(=O)(=O)NC1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CC=CC=C4,Active,,,,0.16,IC50,=,160,nM
45,103431462,10045155,CC(=O)NC1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CC=CC=C4,Active,,,,0.078,IC50,=,78,nM
46,103431568,10386304,C1=CC=NC(=C1)C(CC2=CC=C(C=C2)F)NC3=NC4=C(O3)C=CC(=C4)C(F)(F)F,Active,,,,0.008,IC50,=,8,nM
47,103431786,10363126,CCOC(=O)C1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CC=CC=C4,Active,,,,0.045,IC50,=,45,nM
48,103431791,10361994,CCOC(=O)C(CC1=CSC(=N1)C)NC2=NC3=C(O2)C=CC(=C3)C(C)C,Active,,,,0.016,IC50,=,16,nM
49,103431890,11726289,C1CCC(CC1)CC(C2=CC=CC=C2)NC3=NC4=C(O3)C=CC(=C4)C(=O)O,Active,,,,0.15,IC50,=,150,nM
50,103431897,44384133,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CN3CCOCC3)C4=CC=CC=C4,Active,,,,0.052,IC50,=,52,nM
51,103431899,10407312,CC1=NC(=CS1)CC(C2=CC=CC=N2)NC3=NC4=C(O3)C=CC(=C4)C(C)C,Active,,,,0.029,IC50,=,29,nM
52,103432244,6916044,CC1=CC2=C(C=C1)OC(=N2)NC(CC3CCCCC3)C4=CC=CC=N4,Active,,,,0.004,IC50,=,4,nM
53,103432253,44384320,CC(C)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=C(C=C3)F)C4=CN(NO4)C,Active,,,,0.44,IC50,=,440,nM
54,103432261,44384323,C1CSCCN1CC(C2=CC=CC=C2)NC3=NC4=C(O3)C=CC(=C4)Cl,Active,,,,0.048,IC50,=,48,nM
