PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103167028,47795,C1CN(N=C1N)C2=CC=CC(=C2)C(F)(F)F,Active,,,,8.5,EC50,=,8500,nM
2,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,1.6,EC50,=,1600,nM
3,103289646,59757,CN(C(=O)CCC1=NN(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)OC)O,Unspecified,,,,44.5,EC50,=,44500,nM
4,103328506,15005961,CN(C(=O)NCCSC1=NC2=CC=CC=C2S1)O,Unspecified,,,,41,EC50,=,41000,nM
5,103328525,15005973,CN(C(=O)NCCCSC1=NC2=CC=CC=C2S1)O,Unspecified,,,,23,EC50,=,23000,nM
6,103328541,15005967,CN(C(=O)NCSC1=NC2=CC=CC=C2S1)O,Unspecified,,,,65.9,EC50,=,65900,nM
7,103328889,15005968,CN(C(=O)NCCSC1=NC2=C(S1)C=CC(=C2)Cl)O,Unspecified,,,,23.1,EC50,=,23100,nM
