PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,0.54,IC50,=,540,nM
2,103198532,689043,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,Active,,,,8.5,IC50,=,8500,nM
3,318387549,5374732,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)O)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
4,318387550,122188662,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCC#C)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
5,318387551,122188663,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCCC#C)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
6,318387552,122188664,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCCCC#C)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
7,318387553,122188665,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCCCCCCC#C)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
8,318387554,122188666,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCCC#C)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
9,318387555,122188667,C#CCCOC(=O)/C=C/C1=CC(=C(C=C1)F)F,Unspecified,,,,10,IC50,>,10000,nM
10,318387556,122188668,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)CCCN=[N+]=[N-])OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
11,318387557,122188669,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCC2=CN=NN2CCCO)OC(=O)C,Active,,,,7.4,IC50,=,7400,nM
12,318387558,122188670,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCCC2=CN=NN2CCCO)OC(=O)C,Active,,,,7.6,IC50,=,7600,nM
13,318387559,122188671,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCCCC2=CN=NN2CCCO)OC(=O)C,Active,,,,6.7,IC50,=,6700,nM
14,318387560,122188672,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCCCCCCC2=CN=NN2CCCO)OC(=O)C,Active,,,,3.2,IC50,=,3200,nM
15,318387561,122188673,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCCC2=CN=NN2CCCO)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
16,318387562,122188674,C1=CC(=C(C=C1/C=C/C(=O)OCCC2=CN=NN2CCCO)F)F,Unspecified,,,,10,IC50,>,10000,nM
17,318387563,122188675,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCN2C=C(N=N2)CCO)OC(=O)C,Active,,,,7.6,IC50,=,7600,nM
18,318387564,122188676,CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)OCCCN2C=C(N=N2)CCOC(=O)/C=C/C3=CC(=C(C=C3)OC(=O)C)OC(=O)C)OC(=O)C,Unspecified,,,,10,IC50,>,10000,nM
19,318387565,122188677,CC1=C(C(=C(C2=C1OC(CC2)(C)C(=O)OCCCN3C(=CN=N3)CCOC(=O)/C=C/C4=CC(=C(C=C4)OC(=O)C)OC(=O)C)C)OC(=O)C)C,Unspecified,,,,10,IC50,>,10000,nM
20,318387566,122188678,CC1=C(C(=C(C2=C1OC(CC2)(C)C(=O)OCCCN=[N+]=[N-])C)OC(=O)C)C,Unspecified,,,,10,IC50,>,10000,nM
