PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103517020,3861394,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=NC=CS3)C(=C1)C)C,Active,,,,1,IC50,=,1000,nM
2,103517081,11866208,C[C@H]1[C@@H]2CC[C@]3(CC4=C([C@H]([C@@H]3[C@H]2OC1=O)C)N=C(S4)NC(=O)C5=CC(=C(C(=C5)OC)OC)OC)C,Unspecified,,,,10,IC50,>,10000,nM
3,103517082,3684697,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)C5=CC6=C(C=C5)OCO6)C,Unspecified,,,,10,IC50,>,10000,nM
4,103517084,4665555,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)CC5=CC=CC=C5OC)C,Unspecified,,,,10,IC50,>,10000,nM
5,103517085,3692652,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)C5=CC=C(C=C5)OC)C,Unspecified,,,,10,IC50,>,10000,nM
6,103517087,3684695,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)C5CCCC5)C,Active,,,,10,IC50,=,10000,nM
7,103517089,44423252,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)C5=C(N=NS5)C)C,Unspecified,,,,10,IC50,>,10000,nM
8,103517091,3684699,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)NCC5=CC=CC=C5)C,Unspecified,,,,10,IC50,>,10000,nM
9,103517093,3667020,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)NC5=CC(=CC=C5)SC)C,Active,,,,1,IC50,=,1000,nM
10,103517095,3684700,CC1C2CCC3(CC4=C(C(C3C2OC1=O)C)N=C(S4)NC(=O)NC5=C(C=C(C=C5)F)F)C,Active,,,,0.6,IC50,=,600,nM
11,103517098,3765426,CC1=CC(=C(C2=C1CCC(C2)C(C)C(=O)NC3=CC=CC=N3)C)OC,Active,,,,0.8,IC50,=,800,nM
12,103517100,3385224,CC1=CC(=C(C2=C1CCC(C2)C(C)C(=O)NCC3=CC=CS3)C)OC,Unspecified,,,,10,IC50,>,10000,nM
13,103517102,44423253,CC1=CC(=C(C2=C1CCC(C2)C(C)C(=O)NC(C)(C)C)C)OC,Active,,,,4,IC50,=,4000,nM
14,103517103,44423254,CC1=CC(=C(C2=C1CCC(C2)C(C)C(=O)NCC3=CC=CO3)C)OC,Active,,,,0.9,IC50,=,900,nM
15,103517106,3735492,CC1=CC(=C(C2=C1CCC(C2)C(C)C(=O)NC3=NC=CS3)C)OCCN(C)C,Active,,,,1,IC50,=,1000,nM
16,103517108,44423258,CC1=CC(=C(C2=C1CCC(C2)C(C)C(=O)NC3CCCC3)C)OCCOC,Unspecified,,,,10,IC50,>,10000,nM
17,103517174,44423267,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NCC3=CC=CS3)C(=C1)C)C,Active,,,,3,IC50,=,3000,nM
18,103517176,44423268,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=CC=CC=N3)C(=C1)C)C,Active,,,,6,IC50,=,6000,nM
19,103517177,44423269,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=NC=C(S3)C)C(=C1)C)C,Active,,,,0.8,IC50,=,800,nM
