PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,2.31,IC50,=,2310,nM
2,461535281,138558205,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCCCC2=CC=CC=C2,Active,,,,0.34,IC50,=,340,nM
3,461558722,11267431,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCCC2=CC=CC=C2,Active,,,,0.3,IC50,=,300,nM
4,475980795,138581479,COC1=CC(=CC(=C1O)OC)CCC(=O)CCC2=CC=CC=C2,Active,,,,0.42,IC50,=,420,nM
5,475983490,66702427,COC1=CC(=CC(=C1O)OC)CCC(=O)OCCC2=CC=CC=C2,Active,,,,0.59,IC50,=,590,nM
6,475984435,13436195,COC1=CC(=CC(=C1O)OC)/C=C/COCC2=CC=CC=C2,Active,,,,1.1,IC50,=,1100,nM
7,475985525,166629083,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCCC2=CC(=CC=C2)F,Active,,,,0.23,IC50,=,230,nM
8,475988802,166630671,CC1=CC=CC=C1CCOC(=O)/C=C/C2=CC(=C(C(=C2)OC)O)OC,Active,,,,0.24,IC50,=,240,nM
9,475988829,77105344,CC(=O)OC1=C(C=C(C=C1OC)/C=C/C(=O)OCCC2=CC=CC=C2)OC,Active,,,,0.27,IC50,=,270,nM
10,475988961,138582482,COC1=CC(=CC(=C1O)OC)/C=C/C2=NC(=NO2)CC3=CC=CC=C3,Active,,,,0.3,IC50,=,300,nM
11,475989269,166630929,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCCC2=CC=CC=C2C(F)(F)F,Active,,,,0.35,IC50,=,350,nM
12,475991453,166632012,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCCC2=CC=CC=C2F,Active,,,,0.24,IC50,=,240,nM
13,475991859,138582056,COC1=CC(=CC(=C1O)OC)/C=C/COCCCC2=CC=CC=C2,Active,,,,0.56,IC50,=,560,nM
14,475992548,166632545,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCCC2=CC(=CC=C2)C(F)(F)F,Active,,,,0.2,IC50,=,200,nM
15,475993122,59906308,CCCOC(=O)/C=C/C1=CC(=C(C(=C1)OC)O)OC,Active,,,,0.71,IC50,=,710,nM
16,475994466,11267401,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)NCCC2=CC=CC=C2,Active,,,,0.96,IC50,=,960,nM
17,475994798,138583146,COC1=CC(=CC(=C1O)OC)/C=C/C2=NC(=NO2)CCC3=CC=CC=C3,Active,,,,0.27,IC50,=,270,nM
18,475995427,166633970,CC1=CC(=CC=C1)CCOC(=O)/C=C/C2=CC(=C(C(=C2)OC)O)OC,Active,,,,0.2,IC50,=,200,nM
19,475995874,166634201,COC1=CC=CC=C1CCOC(=O)/C=C/C2=CC(=C(C(=C2)OC)O)OC,Active,,,,0.25,IC50,=,250,nM
20,475996304,14839270,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)CCC2=CC=CC=C2,Active,,,,0.41,IC50,=,410,nM
21,475997033,166634760,COC1=CC=CC(=C1)CCOC(=O)/C=C/C2=CC(=C(C(=C2)OC)O)OC,Active,,,,0.21,IC50,=,210,nM
22,476000726,166636615,COC1=CC(=CC(=C1O)OC)CC(=O)OCCC2=CC=CC=C2,Active,,,,1.1,IC50,=,1100,nM
