PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103172204,60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,Active,,,,2,IC50,=,2000,nM
2,103180027,60923,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O,Active,,,,0.5,IC50,=,500,nM
3,103190230,9803993,C1C2COC(O2)CC1(C3=CC=CC(=N3)COC4=CC5=C(C=C4)C(=CC(=C5)C#N)C6=COC=C6)O,Active,,,,0.042,IC50,=,42,nM
4,103311535,10646090,C1COCCC1(C2=CN=CC(=C2)COC3=CC4=C(C=C3)C(=CC(=C4)C#N)C5=COC=C5)O,Active,,,,0.1,IC50,=,100,nM
5,103311779,10502533,C1COCCC1(C2=CC(=NC=C2)COC3=CC4=C(C=C3)C(=CC(=C4)C#N)C5=COC=C5)O,Active,,,,0.05,IC50,=,50,nM
6,103311787,11796680,C1COCCC1(C2=CC=CC(=N2)COC3=CC4=C(C=C3)C(=CC(=C4)C#N)C5=COC=C5)O,Active,,,,0.03,IC50,=,30,nM
7,103311788,10574430,C1COCCC1(C2=NC=CC(=C2)COC3=CC4=C(C=C3)C(=CC(=C4)C#N)C5=COC=C5)O,Active,,,,0.25,IC50,=,250,nM
8,103312133,44329500,C1C2COC(O2)CC1(C3=CC=CC(=C3)COC4=CC5=C(C=C4)C(=CC(=C5)C#N)C6=COC=C6)O,Active,,,,0.15,IC50,=,150,nM
9,103312134,10598842,C1COCCC1(C2=NC(=CS2)COC3=CC4=C(C=C3)C(=CC(=C4)C#N)C5=COC=C5)O,Active,,,,0.3,IC50,=,300,nM
10,103312369,44329616,C1C2COC(O2)CC1(C3=NC(=CC=C3)OCC4=CC5=C(C=C4)C(=CC(=C5)C#N)C6=COC=C6)O,Active,,,,0.067,IC50,=,67,nM
11,103312711,42609834,C1COCCC1(C2=CC=CC(=C2)COC3=CC4=C(C=C3)C(=CC(=C4)C#N)C5=COC=C5)O,Active,,,,0.01,IC50,=,10,nM
